accepted,alpha_normal_floor_l2,alpha_nu_wall_s,alpha_validation_l2,alpha_wall_s,case_id,check_dense_normal_field_p95,check_dense_relative_l2,check_normal_nonzero,check_solver_converged,check_toroidal_winding,cpu_solve_status,cpu_solve_wall_s,face_iota,face_qa,face_qh,face_qp,final_boozer_l2,final_dense_l2,final_normal_p95,has_acceptance_checks,initial_boozer_l2,initial_iota,inverse_aspect_ratio,iota_abs_error,iota_relative_error,iteration,n_base_coils,native_iota_mid,native_psi_angle_l2,native_psi_angle_p95,native_psi_train_rms,native_qa,native_qh,native_qp,native_score,nfp,optimizer_wall_s,prepare_failure_stage,prepare_status,prepare_wall_s,solved_regular,source_psi_angle_l2,source_psi_angle_p95,source_psi_train_rms,source_psi_validation_rms,source_psi_wall_s,surface_name,target_s,trajectory_id,validation_status,validation_wall_s,volume_m3
True,1.9594205326256125e-05,74.13268189877272,0.04465506668922493,107.99990911409259,student_37035_1_000025_step0075,True,True,True,True,True,ok,8.456363262841478,3.0008249755761254,0.002658883024702516,2.053828906716897e-05,0.0026597900097360856,4.197715407659225e-06,4.197715407659225e-06,3.633191633637614e-06,True,0.0021205562063826584,3.0019884942762274,0.020336405804484124,0.0011635187001020064,0.0003877329432979088,75,3,2.9937428565559028,9.400386569411221e-06,3.4827527212984136e-05,0.000400359268970956,0.5310732771998288,0.018072832659836315,0.06496493203125919,82.14377927208898,8,586.7776300939731,none,ok,200.51584189012647,True,9.455188040011911e-06,3.441566548262535e-05,0.0004004466595897745,0.00040820110476116336,18.378991454839706,fixed_probe,0.170484838601388,student_37035_1_000025,accepted,1.1612293422222137,0.008960138874028281
True,1.9594205326256125e-05,74.13268189877272,0.04465506668922493,107.99990911409259,student_37035_1_000025_step0075,True,True,True,True,True,ok,8.763794038910419,3.020329358553413,0.0077099995788747905,7.061554201630195e-05,0.007720172343047982,9.813787691435607e-06,9.813787691435607e-06,8.805564185271507e-06,True,0.00859772587720498,3.029152572154999,0.03462861145305107,0.008823213601585778,0.0029212753160839573,75,3,2.9937428565559028,9.400386569411221e-06,3.4827527212984136e-05,0.000400359268970956,0.5310732771998288,0.018072832659836315,0.06496493203125919,82.14377927208898,8,586.7776300939731,none,ok,200.51584189012647,True,9.455188040011911e-06,3.441566548262535e-05,0.0004004466595897745,0.00040820110476116336,18.378991454839706,adaptive_edge,0.4786781485606839,student_37035_1_000025,accepted,1.175041627138853,0.02598765021633062
True,1.8483748141906796e-05,73.9381171874702,0.04513064579627821,107.92243587970734,student_37035_1_000025_step0100,True,True,True,True,True,ok,7.984242568956688,3.0229662046840002,0.0026286061208988915,1.8237511997802098e-05,0.0026308370636619546,2.9596541925879494e-06,2.9596541925879494e-06,2.389358888122019e-06,True,0.0021203115575788288,3.0237989355471537,0.020059857462661552,0.0008327308631534969,0.0002754681351922506,100,3,3.0192498029156867,9.46707144549107e-06,3.455490212510272e-05,0.00042847178808093394,0.5368070671373774,0.01450652745814941,0.06637011116372526,84.0008550188457,8,780.20324780792,none,ok,200.07137631997466,True,9.52434653216501e-06,3.288437917205468e-05,0.00042835253290156864,0.00043321513372578384,18.204838413745165,fixed_probe,0.170484838601388,student_37035_1_000025,accepted,1.1802119500935078,0.008732402927523737
True,1.8483748141906796e-05,73.9381171874702,0.04513064579627821,107.92243587970734,student_37035_1_000025_step0100,True,True,True,True,True,ok,7.997667612973601,3.050646974972137,0.008012826076508791,6.860377504921794e-05,0.008023477625367243,7.513158506695406e-06,7.513158506695406e-06,6.006352955238274e-06,True,0.00836406692549818,3.055647075176239,0.03501843305321398,0.005000100204101798,0.0016390294403525554,100,3,3.0192498029156867,9.46707144549107e-06,3.455490212510272e-05,0.00042847178808093394,0.5368070671373774,0.01450652745814941,0.06637011116372526,84.0008550188457,8,780.20324780792,none,ok,200.07137631997466,True,9.52434653216501e-06,3.288437917205468e-05,0.00042835253290156864,0.00043321513372578384,18.204838413745165,adaptive_edge,0.5032481829286162,student_37035_1_000025,accepted,1.1604176983237267,0.026627800421055576
True,3.400712094610581e-05,74.72734247893095,0.05580417682537993,107.48014898970723,student_37035_1_000025_step0150,True,True,True,True,True,ok,7.877523346804082,2.9934617516887236,0.0020223826728416787,1.265236081740506e-05,0.002023609134637778,2.258376015558136e-06,2.258376015558136e-06,3.6958008677166912e-06,True,0.0019631917150434593,2.994386805602487,0.018815031019496904,0.0009250539137632963,0.0003090247982094439,150,3,2.982360525719133,2.20638629366251e-05,7.282038923884569e-05,0.001061098020421788,0.47664091565721406,0.012720447642028622,0.05892235299248598,84.32158144185298,8,1166.957171001006,none,ok,200.62094457820058,True,2.190324138911298e-05,7.205145138346396e-05,0.0010611723127550395,0.0010708809777286484,18.40759313851595,fixed_probe,0.170484838601388,student_37035_1_000025,accepted,1.1524569317698479,0.007852773556754076
True,3.400712094610581e-05,74.72734247893095,0.05580417682537993,107.48014898970723,student_37035_1_000025_step0150,True,True,True,True,True,ok,8.577644772827625,3.0149386668931206,0.006389980433031731,5.116740374563124e-05,0.00639784439419484,5.495047435476078e-06,5.495047435476078e-06,8.326749482126803e-06,True,0.007224302863355696,3.0197400748729706,0.0334118482958562,0.004801407979849959,0.0015925391891297696,150,3,2.982360525719133,2.20638629366251e-05,7.282038923884569e-05,0.001061098020421788,0.47664091565721406,0.012720447642028622,0.05892235299248598,84.32158144185298,8,1166.957171001006,none,ok,200.62094457820058,True,2.190324138911298e-05,7.205145138346396e-05,0.0010611723127550395,0.0010708809777286484,18.40759313851595,adaptive_edge,0.5179165145170804,student_37035_1_000025,accepted,1.1419903561472893,0.024784836472130183
True,3.744758444438314e-05,75.18254975229502,0.05521567180016623,108.09908749163151,student_37035_1_000025_step0200,True,True,True,True,True,ok,8.606555446982384,3.0253677916912416,0.0019093237878517041,7.193024880157527e-06,0.0019133888753542566,1.5179151527021965e-06,1.5179151527021965e-06,2.647894030067652e-06,True,0.0017348629801212621,3.02508690274024,0.01868157018620198,0.0002808889510017565,9.284456315466157e-05,200,3,3.0149755805236844,2.5856783253392986e-05,8.206985865718218e-05,0.0012405565826379605,0.46261097191009176,0.009200339604320604,0.05746715132860105,86.46562475144054,8,1549.394115502946,none,ok,199.663013368845,True,2.5826840847825703e-05,8.193987941882795e-05,0.0012406472047886302,0.0012501112872228203,16.377198331058025,fixed_probe,0.170484838601388,student_37035_1_000025,accepted,1.117654733825475,0.007641924609208564
True,3.744758444438314e-05,75.18254975229502,0.05521567180016623,108.09908749163151,student_37035_1_000025_step0200,True,True,True,True,True,ok,8.387634944170713,3.047971372849903,0.0061253356560102565,3.128141561762307e-05,0.006139498964540386,3.471186211195385e-06,3.471186211195385e-06,6.3573455978091615e-06,True,0.0063508319809197225,3.050990715622902,0.033438343582680254,0.0030193427729989786,0.0009906073265300533,200,3,3.0149755805236844,2.5856783253392986e-05,8.206985865718218e-05,0.0012405565826379605,0.46261097191009176,0.009200339604320604,0.05746715132860105,86.46562475144054,8,1549.394115502946,none,ok,199.663013368845,True,2.5826840847825703e-05,8.193987941882795e-05,0.0012406472047886302,0.0012501112872228203,16.377198331058025,adaptive_edge,0.5260476110721901,student_37035_1_000025,accepted,1.1308786980807781,0.0245093393868226
False,0.00013865854706470164,77.10656524449587,0.07031735861138787,110.16304398700595,student_37035_1_000027_step0000,False,False,True,True,True,ok,7.379301266046241,1.351514866453446,0.0009007703874423775,0.0004765325771543064,0.0006453867860983277,0.000138768945345814,0.000138768945345814,0.0002103899406515938,True,0.0005226226668118062,1.356529890892029,0.019234488096781358,0.005015024438582927,0.003710669089229492,0,3,1.3118829820620088,0.0001049350656595297,0.00028647524456301005,0.001851415279861634,0.17654615429364515,0.051835519362019085,0.026248368452336506,69.15142235206164,3,0.0,none,ok,193.36856700852513,True,0.00010307357944063116,0.0002892476743948177,0.0018514315382484692,0.0018715708186798465,6.094002600759268,fixed_probe,0.13798647213645912,student_37035_1_000027,validation_rejected,1.1612806841731071,0.009884294877155812
False,0.00013865854706470164,77.10656524449587,0.07031735861138787,110.16304398700595,student_37035_1_000027_step0000,False,False,True,True,True,ok,7.81015915912576,1.3648047272621981,0.0013217987501583186,0.0006228438329709171,0.0011472322066843454,0.00015030173792991318,0.00015030173792991318,0.00023519715960318782,True,0.0033995042590215267,1.3782850503921509,0.025077877867751352,0.013480323129952732,0.009877107589592172,0,3,1.3118829820620088,0.0001049350656595297,0.00028647524456301005,0.001851415279861634,0.17654615429364515,0.051835519362019085,0.026248368452336506,69.15142235206164,3,0.0,none,ok,193.36856700852513,True,0.00010307357944063116,0.0002892476743948177,0.0018514315382484692,0.0018715708186798465,6.094002600759268,adaptive_edge,0.21560386271321733,student_37035_1_000027,validation_rejected,1.1665318608283997,0.016776139125974227
False,0.00015738697746156842,75.93684021756053,0.16775248724426586,110.18462646007538,student_37035_1_000027_step0010,False,False,True,True,True,ok,31.765302248997614,2.8565780432483083,0.0001872878041299787,0.00016384665899125375,3.0423334319861227e-05,0.0007056117218356458,0.0007056117218356458,0.0009581274890587685,True,0.17884885047369098,2.822728842496872,0.011003374183237737,0.03384920075143638,0.011849562742191124,10,3,1.3573991019835385,0.00014293875515978196,0.0005186660955840645,0.0025616569891665484,0.12031527907132332,0.03671212297427685,0.015952296541042448,60.62949978475988,3,82.56055800290778,none,ok,192.30383617058396,True,0.00013873651375704025,0.0005286127469017933,0.002561670155533859,0.002588285868220103,6.17687052488327,fixed_probe,0.13798647213645912,student_37035_1_000027,validation_rejected,1.1733646877110004,0.003243457047157555
False,0.00015738697746156842,75.93684021756053,0.16775248724426586,110.18462646007538,student_37035_1_000027_step0010,False,False,True,True,False,ok,69.80456727207638,-0.100688295566143,341.423626049249,345.3749158169773,2061.6871350125716,1446.6820119455076,1446.6820119455076,0.9761073673217556,True,0.008869594719154961,1.4328938549452293,1.2251753568940027,1.5335821505113723,15.230987294883237,10,3,1.3573991019835385,0.00014293875515978196,0.0005186660955840645,0.0025616569891665484,0.12031527907132332,0.03671212297427685,0.015952296541042448,60.62949978475988,3,82.56055800290778,none,ok,192.30383617058396,False,0.00013873651375704025,0.0005286127469017933,0.002561670155533859,0.002588285868220103,6.17687052488327,adaptive_edge,0.04122819326672134,student_37035_1_000027,validation_rejected,1.3067105747759342,86148292889996.05
False,0.00015738697746156842,76.19038182869554,0.16775248724426586,109.61119282245636,student_37035_1_000027_step0025,False,False,True,True,True,ok,32.324243024224415,2.8565780432483083,0.0001872878041299787,0.00016384665899125375,3.0423334319861227e-05,0.0007056117218356458,0.0007056117218356458,0.0009581274890587685,True,0.17884885047369098,2.822728842496872,0.011003374183237737,0.03384920075143638,0.011849562742191124,25,3,1.3573991019835385,0.00014293875515978196,0.0005186660955840645,0.0025616569891665484,0.12031527907132293,0.03671212297427687,0.01595229654104249,60.62949978475988,3,248.81526785204187,none,ok,192.1037946306169,True,0.00013873651375704025,0.0005286127469017933,0.002561670155533859,0.002588285868220103,6.297019753605127,fixed_probe,0.13798647213645912,student_37035_1_000027,validation_rejected,1.1652037352323532,0.003243457047157555
False,0.00015738697746156842,76.19038182869554,0.16775248724426586,109.61119282245636,student_37035_1_000027_step0025,False,False,True,True,False,ok,66.87406072509475,-0.100688295566143,341.423626049249,345.3749158169773,2061.6871350125716,1446.6820119455076,1446.6820119455076,0.9761073673217556,True,0.008869594719154961,1.4328938549452293,1.2251753568940027,1.5335821505113723,15.230987294883237,25,3,1.3573991019835385,0.00014293875515978196,0.0005186660955840645,0.0025616569891665484,0.12031527907132293,0.03671212297427687,0.01595229654104249,60.62949978475988,3,248.81526785204187,none,ok,192.1037946306169,False,0.00013873651375704025,0.0005286127469017933,0.002561670155533859,0.002588285868220103,6.297019753605127,adaptive_edge,0.04122819326672134,student_37035_1_000027,validation_rejected,1.2873035669326782,86148292889996.05
False,0.00015738697746156842,75.93176750093699,0.16775248724426586,110.19736486673355,student_37035_1_000027_step0050,False,False,True,True,True,ok,31.26652296120301,2.8565780432483083,0.0001872878041299787,0.00016384665899125375,3.0423334319861227e-05,0.0007056117218356458,0.0007056117218356458,0.0009581274890587685,True,0.17884885047369098,2.822728842496872,0.011003374183237737,0.03384920075143638,0.011849562742191124,50,3,1.3573991019835385,0.00014293875515978196,0.0005186660955840645,0.0025616569891665484,0.12031527907132314,0.0367121229742769,0.015952296541042466,60.62949978475988,3,524.3701111848932,none,ok,192.5096474662423,True,0.00013873651375704025,0.0005286127469017933,0.002561670155533859,0.002588285868220103,6.37621271237731,fixed_probe,0.13798647213645912,student_37035_1_000027,validation_rejected,1.1790280193090439,0.003243457047157555
False,0.00015738697746156842,75.93176750093699,0.16775248724426586,110.19736486673355,student_37035_1_000027_step0050,False,False,True,True,False,ok,69.92340280301869,-0.100688295566143,341.423626049249,345.3749158169773,2061.6871350125716,1446.6820119455076,1446.6820119455076,0.9761073673217556,True,0.008869594719154961,1.4328938549452293,1.2251753568940027,1.5335821505113723,15.230987294883237,50,3,1.3573991019835385,0.00014293875515978196,0.0005186660955840645,0.0025616569891665484,0.12031527907132314,0.0367121229742769,0.015952296541042466,60.62949978475988,3,524.3701111848932,none,ok,192.5096474662423,False,0.00013873651375704025,0.0005286127469017933,0.002561670155533859,0.002588285868220103,6.37621271237731,adaptive_edge,0.04122819326672134,student_37035_1_000027,validation_rejected,1.3129782751202583,86148292889996.05
False,0.00015738697746156842,76.29923820868134,0.16775248724426586,109.95752673596144,student_37035_1_000027_step0075,False,False,True,True,True,ok,31.451677323086187,2.8565780432483083,0.0001872878041299787,0.00016384665899125375,3.0423334319861227e-05,0.0007056117218356458,0.0007056117218356458,0.0009581274890587685,True,0.17884885047369098,2.822728842496872,0.011003374183237737,0.03384920075143638,0.011849562742191124,75,3,1.3573991019835385,0.00014293875515978196,0.0005186660955840645,0.0025616569891665484,0.12031527907132325,0.03671212297427685,0.015952296541042556,60.62949978475988,3,803.441873769043,none,ok,192.45138373970985,True,0.00013873651375704025,0.0005286127469017933,0.002561670155533859,0.002588285868220103,6.190329909324646,fixed_probe,0.13798647213645912,student_37035_1_000027,validation_rejected,1.1819704361259937,0.003243457047157555
False,0.00015738697746156842,76.29923820868134,0.16775248724426586,109.95752673596144,student_37035_1_000027_step0075,False,False,True,True,False,ok,66.12373853102326,-0.100688295566143,341.423626049249,345.3749158169773,2061.6871350125716,1446.6820119455076,1446.6820119455076,0.9761073673217556,True,0.008869594719154961,1.4328938549452293,1.2251753568940027,1.5335821505113723,15.230987294883237,75,3,1.3573991019835385,0.00014293875515978196,0.0005186660955840645,0.0025616569891665484,0.12031527907132325,0.03671212297427685,0.015952296541042556,60.62949978475988,3,803.441873769043,none,ok,192.45138373970985,False,0.00013873651375704025,0.0005286127469017933,0.002561670155533859,0.002588285868220103,6.190329909324646,adaptive_edge,0.04122819326672134,student_37035_1_000027,validation_rejected,1.1894022971391678,86148292889996.05
False,0.00015738697746156842,74.38593837991357,0.16775248724426586,108.96069921180606,student_37035_1_000027_step0100,False,False,True,True,True,ok,30.979819935048,2.8565780432483083,0.0001872878041299787,0.00016384665899125375,3.0423334319861227e-05,0.0007056117218356458,0.0007056117218356458,0.0009581274890587685,True,0.17884885047369098,2.822728842496872,0.011003374183237737,0.03384920075143638,0.011849562742191124,100,3,1.3573991019835385,0.00014293875515978196,0.0005186660955840645,0.0025616569891665484,0.12031527907132293,0.036712122974276826,0.015952296541042556,60.629499784759886,3,1081.6182017808314,none,ok,200.14739309251308,True,0.00013873651375704025,0.0005286127469017933,0.002561670155533859,0.002588285868220103,16.796092357486486,fixed_probe,0.13798647213645912,student_37035_1_000027,validation_rejected,1.1230588941834867,0.003243457047157555
False,0.00015738697746156842,74.38593837991357,0.16775248724426586,108.96069921180606,student_37035_1_000027_step0100,False,False,True,True,False,ok,64.60473860497586,-0.100688295566143,341.423626049249,345.3749158169773,2061.6871350125716,1446.6820119455076,1446.6820119455076,0.9761073673217556,True,0.008869594719154961,1.4328938549452293,1.2251753568940027,1.5335821505113723,15.230987294883237,100,3,1.3573991019835385,0.00014293875515978196,0.0005186660955840645,0.0025616569891665484,0.12031527907132293,0.036712122974276826,0.015952296541042556,60.629499784759886,3,1081.6182017808314,none,ok,200.14739309251308,False,0.00013873651375704025,0.0005286127469017933,0.002561670155533859,0.002588285868220103,16.796092357486486,adaptive_edge,0.04122819326672134,student_37035_1_000027,validation_rejected,1.1831987001933157,86148292889996.05
False,0.00015738697746156842,77.87070309743285,0.16775248724426586,109.51322279497981,student_37035_1_000027_step0150,False,False,True,True,True,ok,31.038037549937144,2.8565780432483083,0.0001872878041299787,0.00016384665899125375,3.0423334319861227e-05,0.0007056117218356458,0.0007056117218356458,0.0009581274890587685,True,0.17884885047369098,2.822728842496872,0.011003374183237737,0.03384920075143638,0.011849562742191124,150,3,1.3573991019835385,0.00014293875515978196,0.0005186660955840645,0.0025616569891665484,0.12031527907132278,0.036712122974276916,0.015952296541042528,60.62949978475988,3,1634.3428659648634,none,ok,192.87277357280254,True,0.00013873651375704025,0.0005286127469017933,0.002561670155533859,0.002588285868220103,5.4845572635531425,fixed_probe,0.13798647213645912,student_37035_1_000027,validation_rejected,1.1660145036876202,0.003243457047157555
False,0.00015738697746156842,77.87070309743285,0.16775248724426586,109.51322279497981,student_37035_1_000027_step0150,False,False,True,True,False,ok,67.42664781399071,-0.100688295566143,341.423626049249,345.3749158169773,2061.6871350125716,1446.6820119455076,1446.6820119455076,0.9761073673217556,True,0.008869594719154961,1.4328938549452293,1.2251753568940027,1.5335821505113723,15.230987294883237,150,3,1.3573991019835385,0.00014293875515978196,0.0005186660955840645,0.0025616569891665484,0.12031527907132278,0.036712122974276916,0.015952296541042528,60.62949978475988,3,1634.3428659648634,none,ok,192.87277357280254,False,0.00013873651375704025,0.0005286127469017933,0.002561670155533859,0.002588285868220103,5.4845572635531425,adaptive_edge,0.04122819326672134,student_37035_1_000027,validation_rejected,1.3048595525324345,86148292889996.05
False,0.00015738697746156842,77.77680480107665,0.16775248724426586,109.78447039797902,student_37035_1_000027_step0200,False,False,True,True,True,ok,29.515937498072162,2.8565780432483083,0.0001872878041299787,0.00016384665899125375,3.0423334319861227e-05,0.0007056117218356458,0.0007056117218356458,0.0009581274890587685,True,0.17884885047369098,2.822728842496872,0.011003374183237737,0.03384920075143638,0.011849562742191124,200,3,1.3573991019835385,0.00014293875515978196,0.0005186660955840645,0.0025616569891665484,0.12031527907132297,0.03671212297427675,0.01595229654104254,60.629499784759886,3,2187.025800436968,none,ok,193.96435083821416,True,0.00013873651375704025,0.0005286127469017933,0.002561670155533859,0.002588285868220103,6.397999122738838,fixed_probe,0.13798647213645912,student_37035_1_000027,validation_rejected,1.1807986125349998,0.003243457047157555
False,0.00015738697746156842,77.77680480107665,0.16775248724426586,109.78447039797902,student_37035_1_000027_step0200,False,False,True,True,False,ok,65.06220149691217,-0.100688295566143,341.423626049249,345.3749158169773,2061.6871350125716,1446.6820119455076,1446.6820119455076,0.9761073673217556,True,0.008869594719154961,1.4328938549452293,1.2251753568940027,1.5335821505113723,15.230987294883237,200,3,1.3573991019835385,0.00014293875515978196,0.0005186660955840645,0.0025616569891665484,0.12031527907132297,0.03671212297427675,0.01595229654104254,60.629499784759886,3,2187.025800436968,none,ok,193.96435083821416,False,0.00013873651375704025,0.0005286127469017933,0.002561670155533859,0.002588285868220103,6.397999122738838,adaptive_edge,0.04122819326672134,student_37035_1_000027,validation_rejected,1.2925545684993267,86148292889996.05
True,1.0808523261023243e-05,77.26103953644633,0.08511017226468048,109.3182561583817,student_37035_1_000033_step0000,True,True,True,True,True,ok,7.538948840927333,1.221521546044245,0.0015985922547569508,9.49353837452454e-05,0.001558141234474162,7.137825329917037e-06,7.137825329917037e-06,6.129446607410226e-06,True,0.0005001121930837369,1.2237685157318114,0.026176279366047307,0.0022469696875664358,0.0018394842848601278,0,3,1.1861957029833805,4.918966101375335e-06,1.991920330575251e-05,0.00013323033411915853,0.20442690802394792,0.02009880817862649,0.03578660495986673,81.21945400148113,5,0.0,none,ok,193.99346688762307,True,4.711795585769676e-06,1.9921192211052804e-05,0.00013323449693319206,0.00013435408202212812,7.409575030207634,fixed_probe,0.22673540894971947,student_37035_1_000033,accepted,1.165240090340376,0.014325607173360705
True,1.0808523261023243e-05,77.26103953644633,0.08511017226468048,109.3182561583817,student_37035_1_000033_step0000,True,True,True,True,True,ok,8.377702053869143,1.2215389466273938,0.002468814226432326,0.00010045805187253558,0.0024558190689318777,1.0171833913938862e-05,1.0171833913938862e-05,9.008551876526507e-06,True,0.0041665085194447,1.229696273803711,0.03285256363295553,0.00815732717631712,0.006677910023940767,0,3,1.1861957029833805,4.918966101375335e-06,1.991920330575251e-05,0.00013323033411915853,0.20442690802394792,0.02009880817862649,0.03578660495986673,81.21945400148113,5,0.0,none,ok,193.99346688762307,True,4.711795585769676e-06,1.9921192211052804e-05,0.00013323449693319206,0.00013435408202212812,7.409575030207634,adaptive_edge,0.3542740764839366,student_37035_1_000033,accepted,1.1704905815422535,0.02257026563483292
True,9.025580445640216e-06,77.93271360173821,0.0827211324068061,109.41695553064346,student_37035_1_000033_step0010,True,True,True,True,True,ok,6.540697289165109,1.198506620689568,0.0015751460105225311,7.226137227348574e-06,0.00161682301420087,5.855667713967709e-06,5.855667713967709e-06,6.90640467863523e-06,True,0.00043466622693593516,1.1999733855239765,0.02651101844686699,0.0014667648344084405,0.0012238270603499282,10,3,1.1658937545972377,3.567072141794023e-06,1.6911062222954082e-05,9.943263270277044e-05,0.18573318844442036,0.007344662655478334,0.036646760928061343,87.41984844693496,5,59.60684821102768,none,ok,194.75202889367938,True,3.4412988177745323e-06,1.621978325738052e-05,9.9331435214202e-05,9.949572715506875e-05,7.397513397037983,fixed_probe,0.22673540894971947,student_37035_1_000033,accepted,1.170211486518383,0.014554051678877427
True,9.025580445640216e-06,77.93271360173821,0.0827211324068061,109.41695553064346,student_37035_1_000033_step0010,True,True,True,True,True,ok,8.516899711219594,1.1989355333247658,0.0024877312661107966,1.114639540873976e-05,0.0025551160319180477,8.698309191798919e-06,8.698309191798919e-06,1.034092654337265e-05,True,0.0032181255286013793,1.2112849354743958,0.033313262603908704,0.012349402149629984,0.010300305401228607,10,3,1.1658937545972377,3.567072141794023e-06,1.6911062222954082e-05,9.943263270277044e-05,0.18573318844442036,0.007344662655478334,0.036646760928061343,87.41984844693496,5,59.60684821102768,none,ok,194.75202889367938,True,3.4412988177745323e-06,1.621978325738052e-05,9.9331435214202e-05,9.949572715506875e-05,7.397513397037983,adaptive_edge,0.35560487332799695,student_37035_1_000033,accepted,1.188405368477106,0.022984093049364027
True,8.284954707872372e-06,77.88594552502036,0.08030253136443553,108.92953424155712,student_37035_1_000033_step0025,True,True,True,True,True,ok,6.532993259141222,1.1966470652358794,0.0016082085543138575,4.223615999742913e-06,0.001651827925120982,2.7335700053607046e-06,2.7335700053607046e-06,3.377271308143668e-06,True,0.0005510041222558213,1.1988887864021587,0.026565037339702897,0.002241721166279298,0.0018733352810566721,25,3,1.166909004011861,3.208306400663831e-06,1.5169214631967318e-05,8.95838754971453e-05,0.18812934638694825,0.005058593764021267,0.03743607908570153,89.01233893881222,5,148.28803092311136,none,ok,193.85414968058467,True,3.0993254326571045e-06,1.471970494798172e-05,8.95071537874536e-05,8.906000562106959e-05,7.0347162410616875,fixed_probe,0.22673540894971947,student_37035_1_000033,accepted,1.143272303044796,0.014704782279837148
True,8.284954707872372e-06,77.88594552502036,0.08030253136443553,108.92953424155712,student_37035_1_000033_step0025,True,True,True,True,True,ok,8.041677962988615,1.1973813380015113,0.00258623107148337,7.355329247728054e-06,0.002656855591828172,4.328804098546387e-06,4.328804098546387e-06,5.379195601787249e-06,True,0.0036152192640757468,1.2052376866340637,0.03367612723959432,0.007856348632552468,0.006561275329098667,25,3,1.166909004011861,3.208306400663831e-06,1.5169214631967318e-05,8.95838754971453e-05,0.18812934638694825,0.005058593764021267,0.03743607908570153,89.01233893881222,5,148.28803092311136,none,ok,193.85414968058467,True,3.0993254326571045e-06,1.471970494798172e-05,8.95071537874536e-05,8.906000562106959e-05,7.0347162410616875,adaptive_edge,0.36184313186809786,student_37035_1_000033,accepted,1.1472646407783031,0.023638167393068538
True,7.063588254980499e-06,76.51998231559992,0.07111646526125064,108.87154127284884,student_37035_1_000033_step0050,True,True,True,True,True,ok,8.046229467960075,1.2057544833679592,0.001524269717153334,5.2552494441417005e-06,0.0015650722947310514,8.372183477838922e-07,8.372183477838922e-07,9.991761397586324e-07,True,0.0009362841852144629,1.2118757941518086,0.025460737497827575,0.006121310783849365,0.0050767472717589135,50,3,1.1794364006128115,2.4672341379771003e-06,1.3263656669444473e-05,7.467875654126119e-05,0.20021226943747186,0.004355287943562356,0.03993038933350336,90.22033673095571,5,293.9530962340068,none,ok,192.44737770408392,True,2.4181393769297058e-06,1.2755226920395972e-05,7.470320016981191e-05,7.535119457125191e-05,7.051410831511021,fixed_probe,0.22673540894971947,student_37035_1_000033,accepted,1.1198452969547361,0.013606463604447637
True,7.063588254980499e-06,76.51998231559992,0.07111646526125064,108.87154127284884,student_37035_1_000033_step0050,True,True,True,True,True,ok,7.9485020220745355,1.208329266133288,0.0029346034813817487,9.603838656532681e-06,0.003014313422799148,1.5163397125669253e-06,1.5163397125669253e-06,1.965571173475511e-06,True,0.004126498117246589,1.215489149093628,0.03531585562647823,0.0071598829603398695,0.005925440325758095,50,3,1.1794364006128115,2.4672341379771003e-06,1.3263656669444473e-05,7.467875654126119e-05,0.20021226943747186,0.004355287943562356,0.03993038933350336,90.22033673095571,5,293.9530962340068,none,ok,192.44737770408392,True,2.4181393769297058e-06,1.2755226920395972e-05,7.470320016981191e-05,7.535119457125191e-05,7.051410831511021,adaptive_edge,0.43492000528411523,student_37035_1_000033,accepted,1.1218589870259166,0.02619230415161974
True,8.024140338889886e-06,79.80092874541879,0.04647145958909035,109.09092145040631,student_37035_1_000033_step0075,True,True,True,True,True,ok,8.98353450698778,1.2542155105710868,0.0016197818931832312,4.1231379305917166e-05,0.001657670900065973,1.2621538378128131e-06,1.2621538378128131e-06,1.3694179940428542e-06,True,0.00033885065072921424,1.2604424937458798,0.024514631068096593,0.006226983174792977,0.004964843061108071,75,3,1.2414548565354657,4.613595101429616e-06,1.4756465402636457e-05,0.00013230615421220852,0.22836210878410143,0.009785133287191765,0.04528474573064034,87.11592061982479,5,439.8124205269851,none,ok,195.1109597682953,True,4.44096437196102e-06,1.458960068799914e-05,0.00013226139495235289,0.00013119761547705747,6.214722011238337,fixed_probe,0.22673540894971947,student_37035_1_000033,accepted,1.1656849905848503,0.012758971363383881
True,8.024140338889886e-06,79.80092874541879,0.04647145958909035,109.09092145040631,student_37035_1_000033_step0075,True,True,True,True,True,ok,7.485327577916905,1.2639980682607765,0.0036704588843480767,6.831083394075972e-05,0.003782355468981647,2.300468748528931e-06,2.300468748528931e-06,2.5294825827991047e-06,True,0.0029719214220016153,1.2718686163425446,0.037005397570934684,0.007870548081768014,0.006226708947900255,75,3,1.2414548565354657,4.613595101429616e-06,1.4756465402636457e-05,0.00013230615421220852,0.22836210878410143,0.009785133287191765,0.04528474573064034,87.11592061982479,5,439.8124205269851,none,ok,195.1109597682953,True,4.44096437196102e-06,1.458960068799914e-05,0.00013226139495235289,0.00013119761547705747,6.214722011238337,adaptive_edge,0.513650433863591,student_37035_1_000033,accepted,1.1684855595231056,0.029072588279134663
