case_id,variant,grid,baseline_score,candidate_score,score_delta,baseline_psi_angle_mean,baseline_psi_angle_p95,baseline_psi_angle_l2,candidate_psi_angle_mean,candidate_psi_angle_p95,candidate_psi_angle_l2,ratio_psi_angle_mean,ratio_psi_angle_p95,ratio_psi_angle_l2
1854509,psi_grid64,64,92.72322328867719,92.72009168295503,-0.0031316057221602023,1.12725897185421e-05,3.999110864897855e-05,1.2228993806750588e-05,1.1895793176053451e-05,4.090508251859427e-05,1.2742247304787628e-05,1.0552848522896432,1.0228544269086939,1.0419702148964796
1873795,psi_grid64,64,82.6826918451381,82.60478132881758,-0.07791051632051449,3.863399089513567e-05,0.0001205004738929299,1.800701904089575e-05,3.9594233152380534e-05,0.00012108769479749851,1.8088257476364187e-05,1.0248548554005525,1.0048731833626678,1.004511487175303
1887411,psi_grid64,64,79.82648478613278,79.81256284932682,-0.013921936805957102,3.61174116596738e-05,0.00016938408991184567,1.3577742001503169e-05,3.640855352269714e-05,0.00017138570957201987,1.3800979854516503e-05,1.0080609835988998,1.011817046460597,1.016441456391543
1894899,psi_grid64,64,93.81491378404573,93.79392775176021,-0.02098603228552065,4.836886462534664e-06,2.201001929308776e-05,3.6889237969566207e-06,6.3004465863073655e-06,2.2563066680076856e-05,5.5638683615351996e-06,1.3025831048772964,1.0251270741576668,1.508263295144621
1911785,psi_grid64,64,71.10437456714473,71.10878559906692,0.004411031922188613,0.0001338141391516158,0.00045960304300458557,9.667748407034834e-05,0.00013396952970999828,0.0004599963575601515,9.665850753331e-05,1.0011612416996265,1.0008557701293592,0.9998037129614944
1929456,psi_grid64,64,79.13510994807059,79.0870053517004,-0.048104596370194486,4.1611551329043605e-06,1.7626997551554083e-05,2.702232274712459e-06,5.643432330732107e-06,1.8669545116307745e-05,5.111169426701519e-06,1.3562177209175956,1.0591449316143886,1.891461912631249
1952292,psi_grid64,64,91.56170361957295,91.54809309303266,-0.01361052654029038,2.249188050305859e-05,7.554568110976353e-05,2.307440593367507e-05,2.2488579104233855e-05,7.581481297142667e-05,2.322702066411377e-05,0.9998532181947043,1.0035625049335661,1.0066140264185945
1955554,psi_grid64,64,83.78811923326997,83.73830619328128,-0.0498130399886918,1.3580318158627025e-05,4.30797474550684e-05,1.3203216117554142e-05,1.4250769813116409e-05,4.391573368122055e-05,1.3979335335858415e-05,1.0493693628277385,1.0194055507642907,1.0587825883780237
1957251,psi_grid64,64,82.24994597328319,82.25017363156053,0.00022765827733906008,3.061258234382289e-05,0.00010300236009363074,2.889392517049537e-05,3.067984395718693e-05,0.00010231438099839585,2.9009906703661858e-05,1.002197188483108,0.9933207443537264,1.0040140455989317
1957924,psi_grid64,64,78.63151896984301,78.61246574444866,-0.01905322539435872,1.3954349618271185e-05,5.2609986986746764e-05,7.721055021022409e-06,1.452683096236335e-05,5.32382470970353e-05,8.98626429562666e-06,1.0410252974701584,1.0119418412030172,1.1638648178467086
1960650,psi_grid64,64,88.30223653137242,88.28776272104695,-0.014473810325469572,1.8154616175242556e-05,6.308275941022869e-05,1.615328816703002e-05,1.8252754111639752e-05,6.283861272959646e-05,1.640274203857229e-05,1.005405673986709,0.9961297399968739,1.0154429159538814
1962427,psi_grid64,64,79.97342139399143,79.85349575605824,-0.11992563793319277,3.240926033953293e-06,1.0976466399438204e-05,2.334930539378541e-06,6.374324588009071e-06,1.7953104276158752e-05,8.570137753151999e-06,1.9668219889096474,1.6355996203912786,3.6704037266277756
1963588,psi_grid64,64,80.84085515226636,80.834621688107,-0.006233464159350888,1.3001104985407359e-05,5.7302955007783196e-05,1.0307510239605675e-05,1.3340393604725147e-05,5.766517818078913e-05,1.0720190835255173e-05,1.0260969063551606,1.0063211953547027,1.0400368843742507
1985999,psi_grid64,64,93.41585422439182,93.38125012101071,-0.034604103381113305,9.068137671625572e-06,3.533957399492773e-05,7.410015997817456e-06,1.002963199720446e-05,3.657546645728097e-05,8.90110521462856e-06,1.1060299656220955,1.0349719117307592,1.201226180517058
2021486,psi_grid64,64,79.8373706978951,79.81196699608554,-0.02540370180955165,2.049549277838231e-05,6.40713530062908e-05,2.077293095773669e-05,2.0877215299782387e-05,6.438282702195691e-05,2.1474230752150956e-05,1.018624705711038,1.0048613616078237,1.0337602717614134
2425297,psi_grid64,64,90.17987611056603,90.16846435231025,-0.01141175825577534,1.4910430733224375e-05,5.017948381982359e-05,1.360461254951545e-05,1.535821768872593e-05,5.0712325874788225e-05,1.4206670244850286e-05,1.0300317920731672,1.0106187233188344,1.0442539391065775
2426393,psi_grid64,64,78.68505425773851,78.6987859893963,0.013731731657784962,9.053393627914136e-05,0.00037034979295526006,4.365417449956241e-05,9.08535213929492e-05,0.0003737023165462778,4.3917867116713264e-05,1.003530003520696,1.009052316633596,1.0060404902892734
2428769,psi_grid64,64,83.87920026164065,83.86481857367667,-0.014381687963975764,3.743211429560736e-05,0.0001593505837416531,1.685135087237872e-05,3.768914938871676e-05,0.00015840556834159937,1.7098841077914988e-05,1.0068666998363907,0.9940695830673213,1.0146866685888034
2429760,psi_grid64,64,61.35646943439228,61.2890209725889,-0.06744846180338016,2.9265912895449957e-05,0.00011110332206232648,1.0007009332154779e-05,3.099758500546045e-05,0.00010868371059902202,1.2408626510192453e-05,1.0591702748585614,0.9782219701590281,1.2399934983892478
2442111,psi_grid64,64,87.053290344009,87.06806824761023,0.014777903601228104,6.757409822541284e-05,0.0002273008234650945,5.2668583740800114e-05,6.7522425773141e-05,0.00022525605097592572,5.2673931464767875e-05,0.9992353216153994,0.9910041131483943,1.0001015353667773
2452803,psi_grid64,64,92.0296137894797,92.04035913223989,0.010745342760188237,1.1129750919395727e-05,3.947694276957885e-05,9.387928032242496e-06,1.1528473526966609e-05,3.93876217070112e-05,1.0022716100839667e-05,1.0358249353879099,0.9977373865273964,1.0676174834763341
2453768,psi_grid64,64,92.3529632638992,92.33659949996675,-0.016363763932446318,2.6358720728846708e-05,6.391523626520681e-05,2.324428313169633e-05,2.6497209960100837e-05,6.406830475673716e-05,2.353305811313389e-05,1.0052540194449788,1.0023948670219291,1.0124234840799964
2459461,psi_grid64,64,92.41470481177672,92.39038289072896,-0.024321921047757655,1.0085587419277136e-05,3.029484863906727e-05,1.0103096410967615e-05,1.0414610550359741e-05,3.0596211736223345e-05,1.0583105455152821e-05,1.0326231004109612,1.0099476680258916,1.047511082212788
2459513,psi_grid64,64,93.51899804052367,93.46781670648416,-0.051181334039512194,7.057568891106291e-06,2.5493357270335774e-05,6.267092121865477e-06,8.764017970804877e-06,2.6867945972841867e-05,8.322250690608972e-06,1.2417899288023948,1.0539194852968845,1.3279285717810307
2459580,psi_grid64,64,93.47494484456269,93.46368260664885,-0.011262237913840067,1.0129432833722062e-05,3.3517413902821005e-05,1.066762558224015e-05,1.071232316067872e-05,3.430876909046664e-05,1.1335431323314919e-05,1.0575442215299704,1.023610269871657,1.0626011604856618
2461313,psi_grid64,64,93.81679594140326,93.74368828016569,-0.07310766123757162,6.716841282963084e-06,2.279064035695976e-05,5.7680387864238125e-06,7.751388743499802e-06,2.5177456494463778e-05,7.1043817751518685e-06,1.1540229129964397,1.104727910235095,1.2316806523342727
2461422,psi_grid64,64,93.9174494573779,93.89617591525794,-0.0212735421199568,8.178031411188673e-06,2.6728984295610566e-05,7.91258874948585e-06,8.747365507217174e-06,2.7190163819033858e-05,8.5673935629087e-06,1.0696174992981287,1.0172539112718557,1.0827548144045018
2464076,psi_grid64,64,84.03948680799998,84.03159404197285,-0.007892766027126186,2.0565687784466157e-05,8.85150622637311e-05,1.0250235215707936e-05,2.0915947609429122e-05,8.854248122023604e-05,1.069456402428121e-05,1.0170312721185784,1.0003097659969242,1.0433481573078796
2464177,psi_grid64,64,93.61756997627359,93.58137294964024,-0.036197026633345786,4.984981625693162e-06,2.171822662367466e-05,3.64385408243914e-06,5.767695349396407e-06,2.239542546070521e-05,4.495791150185389e-06,1.1570143648411961,1.0311811295077078,1.233801093148048
2464204,psi_grid64,64,93.7914173834685,93.74536309290094,-0.046054290567553835,5.121041753371662e-06,2.2608593643264836e-05,3.9284659469642865e-06,6.850839514529765e-06,2.4902786463564242e-05,6.741166098946709e-06,1.3377823975012926,1.101474371051065,1.7159792626320027
2496228,psi_grid64,64,85.54996307578281,85.4830851605429,-0.06687791523991393,5.279360220975833e-06,1.6452938152410365e-05,5.2136378103318236e-06,6.657817763308371e-06,1.8633414243471555e-05,6.842032712636897e-06,1.261103142167811,1.1325280670760771,1.3123337219701177
2527841,psi_grid64,64,80.29939447011373,80.2940275075574,-0.005366962556323074,1.2129357291054034e-05,3.8577312730422586e-05,1.0911592762876215e-05,1.2247106223696697e-05,3.858935434698233e-05,1.1150994244320956e-05,1.0097077635539278,1.0003121424409185,1.0219401041302825
2532462,psi_grid64,64,89.26833416791635,89.23294772355108,-0.035386444365272496,4.506073897771657e-06,2.0623020518429396e-05,3.17459199152233e-06,5.502910371660034e-06,2.0907361712768158e-05,4.4696800456097046e-06,1.2212206227646052,1.0137875629849986,1.4079541741256436
2535274,psi_grid64,64,79.26981155802405,79.2010983833167,-0.06871317470734084,7.558342217802598e-06,3.292123122507443e-05,5.397141073710529e-06,8.854517734053873e-06,3.58764788531704e-05,7.03712926520856e-06,1.1714893926340513,1.0897672267447005,1.303862391051146
2549199,psi_grid64,64,20.919736050497743,19.9483691151616,-0.9713669353361425,8.611168122307074e-05,0.0003554771251822522,3.599529312671426e-05,8.75963900583769e-05,0.0003574906049058244,3.843373818971905e-05,1.0172416658717887,1.0056641611539419,1.067743442300101
2551349,psi_grid64,64,78.03102458674576,78.01034621622955,-0.020678370516208133,2.8341296237213716e-05,0.00011468099724851918,1.7923536188250396e-05,2.8505793414612953e-05,0.00011696797706138078,1.8461605226552006e-05,1.0058041515117166,1.0199420991073667,1.030020250058375
2557786,psi_grid64,64,79.55275328685298,79.53282052535613,-0.01993276149684675,0.00012550939446769535,0.0003916761872554962,9.538600489033584e-05,0.00012490760265681977,0.0003938724845919882,9.717892523430348e-05,0.9952052050491689,1.0056074313628347,1.0187964717258988
1117971,psi_grid56,56,87.15304319068294,87.14714703467914,-0.005896156003800002,1.4081917121237076e-05,4.627568169832643e-05,1.0327868882761614e-05,1.4350645972193523e-05,4.609647842839856e-05,1.0911369439956028e-05,1.0190832575311195,0.9961274850342324,1.0564976728324218
1188492,psi_grid56,56,67.03251845353984,66.97733549569278,-0.05518295784705174,1.7049886802766503e-05,6.15371176972923e-05,1.0320474990681844e-05,1.804968181966542e-05,6.308404093315226e-05,1.219067993612361e-05,1.0586393932384754,1.0251380515328885,1.1812130688878504
1328106,psi_grid56,56,89.37849001887294,89.32955872596084,-0.0489312929121013,3.3921136738992575e-05,0.00011113602642025706,3.327016448273409e-05,3.435292971661549e-05,0.000112383240649716,3.3730491875915247e-05,1.0127293192131313,1.0112224115764463,1.013836042001537
1410262,psi_grid56,56,88.87144242028842,88.87349332679385,0.0020509065054312714,1.600469524547169e-05,6.178381287369072e-05,9.006379050368995e-06,1.6165262815261123e-05,6.136418764727018e-05,9.27893965684323e-06,1.0100325290376813,0.9932081688244392,1.030263061875357
1410481,psi_grid56,56,81.35976174324477,81.36511513086795,0.005353387623173944,6.17775721341398e-05,0.00019908059121092556,4.3208095756661244e-05,6.351475201512258e-05,0.00020175066553168418,4.3395281072543556e-05,1.028119911821895,1.0134120272826077,1.0043321815646886
1413822,psi_grid56,56,81.75643999584423,81.99701928791615,0.24057929207191364,3.798039041607672e-05,0.00012675469934662832,2.139272283740662e-05,3.821230710882122e-05,0.000128196733831775,2.1559064826884845e-05,1.0061062219267325,1.011376576115756,1.0077756343006214
1551144,psi_grid56,56,68.67207563856931,68.67415928797487,0.0020836494055629373,1.26194989685801e-05,4.6544460652403795e-05,6.553226369004841e-06,1.2936983289692307e-05,4.671579434383025e-05,7.280025465763236e-06,1.0251582350379105,1.003681075879383,1.1109070640678578
1566917,psi_grid56,56,78.72651138787836,78.7029531017095,-0.02355828616886413,2.4656312681116983e-05,8.701788848496467e-05,1.2747763877525588e-05,2.5125062120690974e-05,8.756014976168519e-05,1.4245571172114878e-05,1.0190113357839181,1.0062316069277435,1.1174956885756204
1571207,psi_grid56,56,92.24262498681705,92.14788132767733,-0.09474365913972349,6.196935165392273e-06,1.8772978703307998e-05,5.494737719972709e-06,7.561599534521556e-06,2.0949108334279063e-05,8.431951219176715e-06,1.2202160152893737,1.1159181856733054,1.5345502640694912
1626606,psi_grid56,56,84.72382849960721,84.6780330303573,-0.04579546924991007,0.00014645797223666334,0.000441743438938521,0.00011021224426714017,0.00014941043717085854,0.0004448913379747243,0.00011045473045740106,1.0201591274896546,1.0071260798887416,1.0022001746890585
1633910,psi_grid56,56,85.11970185205104,85.11383711008287,-0.005864741968167664,3.334602296643486e-05,0.00011316347458356014,3.4085033605507045e-05,3.3570537263382714e-05,0.00011262644656531214,3.4307302008260335e-05,1.0067328657805412,0.9952544050081155,1.0065209970254327
1636749,psi_grid56,56,77.18544936341112,77.18689180886308,0.0014424454519570418,3.903583380099796e-05,0.00011373656667708884,3.717606029320396e-05,3.8941933639664554e-05,0.00011339048536048996,3.721032198037786e-05,0.9975945137533861,0.9969571675432981,1.0009216061869837
1645833,psi_grid56,56,74.09675303388553,74.07220313099364,-0.024549902891891406,2.3099648784045723e-05,0.00010256115392642337,1.2085951083702614e-05,2.467573715882383e-05,0.00010422508204078619,1.4056375472942916e-05,1.0682299713520609,1.0162237655355995,1.1630342846494999
1673278,psi_grid56,56,79.9247113227724,79.91167895258566,-0.01303237018673542,1.3269155278649256e-05,4.8433113050493285e-05,7.994885828148008e-06,1.3931978031078604e-05,4.7997972748085154e-05,9.944089764822733e-06,1.0499521437883739,0.9910156445662602,1.2438063505312436
1673401,psi_grid56,56,80.3486016152444,80.31765306743398,-0.030948547810424998,1.3452089284953397e-05,5.278260019069795e-05,7.805553480267234e-06,1.4016693438887384e-05,5.3759769075920026e-05,8.648148686861825e-06,1.0419714842783205,1.0185130872994448,1.107948169047167
1681132,psi_grid56,56,88.99933469662196,88.94189988390073,-0.05743481272122608,4.644652802641776e-06,2.0383974809614165e-05,3.3233069302827404e-06,6.755931511336836e-06,2.122606874331046e-05,7.087032392260563e-06,1.4545611477125289,1.0413115666380788,2.1325241817666276
1681431,psi_grid56,56,70.73500482518625,70.71881973869009,-0.016185086496165013,1.532306953178805e-05,6.66608030789139e-05,1.0249005211966553e-05,1.579448920600996e-05,6.878331069162924e-05,1.1087466528533833e-05,1.0307653550252407,1.031840414676713,1.0818090438268397
1681811,psi_grid56,56,78.66369171307673,78.66444974182987,0.0007580287531396834,0.0001367817775033249,0.0005858420075882817,7.136909308451013e-05,0.00013697616106456658,0.0005859175910586112,7.18608283044713e-05,1.001421121766289,1.0001290168157122,1.0068900303858268
1734167,psi_grid56,56,88.29990129309898,88.26157561638676,-0.03832567671221909,4.639433034541488e-05,0.00015046728245235073,3.9168766197527227e-05,4.681106506743131e-05,0.00015131406920353038,3.9456021916092364e-05,1.0089824493405501,1.0056277134628773,1.0073337954306887
1738437,psi_grid56,56,89.78092604355008,89.78892389357804,0.007997850027962272,2.3802724822757018e-05,7.166193684930426e-05,2.5012488306706482e-05,2.3974417293344025e-05,7.194058757599462e-05,2.5674163670655674e-05,1.007213143531486,1.0038884062996556,1.026453800031234
1747896,psi_grid56,56,93.30668808213852,93.27542937392855,-0.03125870820997534,8.10313973903179e-06,2.5957837239450158e-05,8.041741703209779e-06,8.730704502014129e-06,2.6687718357057714e-05,8.959075133289672e-06,1.0774471110203665,1.028117947996773,1.1140714864932493
1748858,psi_grid56,56,83.39247053153026,83.34467429501632,-0.047796236513946155,9.991386303388598e-06,2.8821228668462418e-05,1.1016927714950655e-05,1.1022859704827625e-05,3.1238192666602685e-05,1.2259613806856292e-05,1.1032362647302707,1.083860546888656,1.1127978801403258
1777210,psi_grid56,56,92.94877329279123,92.9412467154292,-0.007526577362028775,1.5852586309032798e-05,5.1186561411945376e-05,1.6246846981654188e-05,1.602631961850113e-05,5.1917885454208826e-05,1.6503771981495088e-05,1.0109593038057985,1.0142874227549261,1.0158138376099077
1779987,psi_grid56,56,75.49291110587484,75.47212165515745,-0.02078945071738758,1.3048768264598804e-05,4.465264772380426e-05,7.897829058606637e-06,1.3701250080442633e-05,4.5684222234429527e-05,1.0265349294759882e-05,1.0500033261847408,1.0231022025167689,1.2997684830330998
1781239,psi_grid56,56,88.02378360455809,88.03356062605711,0.009777021499019156,1.4133376277123236e-05,4.1328498576614125e-05,1.2187996219365392e-05,1.4219498915035188e-05,4.184569085040216e-05,1.2401187399078992e-05,1.0060935643559814,1.0125141800839745,1.0174918974273115
1784946,psi_grid56,56,83.33299990665874,83.29533474609624,-0.037665160562497135,6.878699763898807e-06,2.1950503886246542e-05,5.298574137503951e-06,7.90153589281004e-06,2.3115638899286206e-05,7.003169873005107e-06,1.1486961437507914,1.053080103266773,1.3217083863063879
1785460,psi_grid56,56,76.63887521477197,76.65630743590515,0.017432221133176995,2.175551436636848e-05,7.611120574425834e-05,1.826446417060575e-05,2.1884025484539733e-05,7.686832126087772e-05,1.8431680561591874e-05,1.0059070595163642,1.0099474907698003,1.0091552858832418
1813769,psi_grid56,56,93.07633177679737,93.05147988156192,-0.024851895235457278,1.4450802173630773e-05,4.9946015148692094e-05,1.479571118568369e-05,1.4733041725913104e-05,5.105868389654525e-05,1.5114624865002826e-05,1.0195310647043077,1.0222774278296411,1.0215544677316841
1815557,psi_grid56,56,73.73802597845082,73.72981462819335,-0.008211350257468553,1.163548473457641e-05,3.908707123564622e-05,8.017461224856826e-06,1.1864701454861376e-05,3.872965923259522e-05,8.890950906803197e-06,1.019699799837631,0.9908560045111526,1.1089484136497298
1820578,psi_grid56,56,76.42326453416693,76.35914107253856,-0.06412346162836968,4.1561149334424804e-06,1.8702684939028622e-05,3.610413509949338e-06,5.901280641456009e-06,1.954116115962419e-05,6.095888252396543e-06,1.4199031393407642,1.044831863624342,1.6884183032214728
1849717,psi_grid56,56,86.5969320606734,86.60010835658713,0.0031762959137324742,5.368188428426534e-05,0.00016087371528339042,4.127115903809741e-05,5.4088060238947065e-05,0.0001600881059638602,4.159421998021321e-05,1.0075663505500454,0.9951166085886293,1.0078277651911252
1852892,psi_grid56,56,82.98130813438507,82.97338998018719,-0.007918154197881222,2.0595316105033376e-05,7.232601937387601e-05,1.3619310334724005e-05,2.096804042330954e-05,7.244569456376437e-05,1.4000108042481948e-05,1.0180975284076883,1.0016546630234098,1.0279601314897022
1854509,psi_grid56,56,92.72322328867719,92.73266096580423,0.009437677127039024,1.12725897185421e-05,3.999110864897855e-05,1.2228993806750588e-05,1.2044393327146473e-05,4.007060966745373e-05,1.281499409548934e-05,1.0684672846147185,1.0019879673547687,1.0479189292266442
1873795,psi_grid56,56,82.6826918451381,82.60520778843275,-0.07748405670534453,3.863399089513567e-05,0.0001205004738929299,1.800701904089575e-05,4.268891762520604e-05,0.00012009578087741547,1.8136930769240836e-05,1.104957490440909,0.9966415649462589,1.0072145049688703
1887411,psi_grid56,56,79.82648478613278,79.83002577573272,0.003540989599940758,3.61174116596738e-05,0.00016938408991184567,1.3577742001503169e-05,3.677283283930253e-05,0.00017124159726069764,1.4299128550999808e-05,1.018146958752322,1.010966244526382,1.053130082263809
1894899,psi_grid56,56,93.81491378404573,93.79072447908858,-0.02418930495714733,4.836886462534664e-06,2.201001929308776e-05,3.6889237969566207e-06,5.892391127689226e-06,2.255263912179763e-05,4.745070875112047e-06,1.2182198555476218,1.0246533099987003,1.2863022215386375
1911785,psi_grid56,56,71.10437456714473,71.10749287609323,0.0031183089485011806,0.0001338141391516158,0.00045960304300458557,9.667748407034834e-05,0.00013360711055274003,0.00046249073192717666,9.686282631161811e-05,0.9984528645463899,1.006283006534755,1.0019171189967553
1929456,psi_grid56,56,79.13510994807059,79.03536699530036,-0.09974295277022804,4.1611551329043605e-06,1.7626997551554083e-05,2.702232274712459e-06,7.704762757118385e-06,2.3487001829931006e-05,9.23125319466979e-06,1.8515922889278806,1.3324448341947082,3.4161582929254575
1952292,psi_grid56,56,91.56170361957295,91.54952774413483,-0.0121758754381176,2.249188050305859e-05,7.554568110976353e-05,2.307440593367507e-05,2.2549714573874607e-05,7.575705523735888e-05,2.3146015063960484e-05,1.0025713310546955,1.0027979644168967,1.0031034008195594
1955554,psi_grid56,56,83.78811923326997,83.78624297674426,-0.001876256525704889,1.3580318158627025e-05,4.30797474550684e-05,1.3203216117554142e-05,1.3695762864184708e-05,4.207794672711639e-05,1.3422172240936155e-05,1.0085008837207798,0.9767454363794292,1.016583544602508
1957251,psi_grid56,56,82.24994597328319,82.2453500852973,-0.004595887985885838,3.061258234382289e-05,0.00010300236009363074,2.889392517049537e-05,3.059364152040569e-05,0.00010169832943103284,2.898035466061975e-05,0.9993812732554064,0.9873397982200358,1.0029912685664681
1957924,psi_grid56,56,78.63151896984301,78.60930456751915,-0.0222144023238684,1.3954349618271185e-05,5.2609986986746764e-05,7.721055021022409e-06,1.442727661137169e-05,5.218201860018978e-05,8.46802291386936e-06,1.033891009329541,0.9918652634020838,1.0967442779274534
1960650,psi_grid56,56,88.30223653137242,88.27895410289509,-0.023282428477330086,1.8154616175242556e-05,6.308275941022869e-05,1.615328816703002e-05,1.8432160267603244e-05,6.44332874058703e-05,1.645015412233757e-05,1.015287797311803,1.0214088287872618,1.018378051096338
1962427,psi_grid56,56,79.97342139399143,79.86496233757101,-0.10845905642041487,3.240926033953293e-06,1.0976466399438204e-05,2.334930539378541e-06,5.581610604939041e-06,1.4837458603432116e-05,6.505544479015474e-06,1.7222270877100434,1.3517518355626292,2.786183301515673
1963588,psi_grid56,56,80.84085515226636,80.83127298363485,-0.009582168631510513,1.3001104985407359e-05,5.7302955007783196e-05,1.0307510239605675e-05,1.3482198811250834e-05,5.9274488182857395e-05,1.084696511085312e-05,1.0370040720679867,1.0344054364178326,1.0523360985055963
1985999,psi_grid56,56,93.41585422439182,93.40159796645324,-0.014256257938583872,9.068137671625572e-06,3.533957399492773e-05,7.410015997817456e-06,1.0002269829784728e-05,3.639730079755054e-05,8.695813504554932e-06,1.1030125690616805,1.0299303778470739,1.1735215561094867
2021486,psi_grid56,56,79.8373706978951,79.83570348141235,-0.0016672164827440383,2.049549277838231e-05,6.40713530062908e-05,2.077293095773669e-05,2.0555284103289806e-05,6.392822891163872e-05,2.102387702020212e-05,1.0029172914042135,0.9977661764901699,1.0120804359758375
2425297,psi_grid56,56,90.17987611056603,90.1542923476419,-0.02558376292412845,1.4910430733224375e-05,5.017948381982359e-05,1.360461254951545e-05,1.5340772244154087e-05,5.104876157147394e-05,1.4249842427662482e-05,1.0288617759358754,1.0173233697415385,1.0474272880465099
2426393,psi_grid56,56,78.68505425773851,78.6928669800722,0.007812722333682132,9.053393627914136e-05,0.00037034979295526006,4.365417449956241e-05,9.060581155393013e-05,0.0003786114526071063,4.382427860217639e-05,1.000793904227992,1.0223077204550897,1.0038966285484492
2428769,psi_grid56,56,83.87920026164065,83.87618066140239,-0.0030196002382609777,3.743211429560736e-05,0.0001593505837416531,1.685135087237872e-05,3.7721612168846e-05,0.00015879044843873356,1.7301985510657187e-05,1.0077339439325395,0.9964848870348184,1.026741751548068
2429760,psi_grid56,56,61.35646943439228,61.2573276014852,-0.09914183290707967,2.9265912895449957e-05,0.00011110332206232648,1.0007009332154779e-05,3.0231371787255254e-05,0.00010983775203369632,1.119724694226822e-05,1.03298919446847,0.9886090712218288,1.1189403917401115
2442111,psi_grid56,56,87.053290344009,87.06209052397432,0.008800179965319899,6.757409822541284e-05,0.0002273008234650945,5.2668583740800114e-05,6.771543226228495e-05,0.00022601753767348542,5.27636643134701e-05,1.0020915415903981,0.9943542404640423,1.0018052616173982
2452803,psi_grid56,56,92.0296137894797,92.03628329465324,0.006669505173547918,1.1129750919395727e-05,3.947694276957885e-05,9.387928032242496e-06,1.1464927343688622e-05,4.0583002250542744e-05,9.949528253366787e-06,1.0301153571827728,1.0280178606387989,1.059821530288206
2453768,psi_grid56,56,92.3529632638992,92.351994124503,-0.0009691393962043549,2.6358720728846708e-05,6.391523626520681e-05,2.324428313169633e-05,2.640409365482667e-05,6.370345519947422e-05,2.338138957859628e-05,1.0017213629768575,0.9966865323808891,1.0058985018433624
2459461,psi_grid56,56,92.41470481177672,92.37713466920856,-0.03757014256815694,1.0085587419277136e-05,3.029484863906727e-05,1.0103096410967615e-05,1.0964614865645688e-05,3.20461292042653e-05,1.1250990958729217e-05,1.0871567921456333,1.057807866481288,1.1136180930150763
2459513,psi_grid56,56,93.51899804052367,93.49282806297079,-0.02616997755288253,7.057568891106291e-06,2.5493357270335774e-05,6.267092121865477e-06,7.79450567015727e-06,2.662621137153072e-05,7.463640994982995e-06,1.1044179363207693,1.0444372268894195,1.190925687679432
2459580,psi_grid56,56,93.47494484456269,93.4423992021905,-0.0325456423721846,1.0129432833722062e-05,3.3517413902821005e-05,1.066762558224015e-05,1.0800983943355856e-05,3.426145815868858e-05,1.1385856478140561e-05,1.0662970099765232,1.0221987369916077,1.0673280938071306
2461313,psi_grid56,56,93.81679594140326,93.75525331509681,-0.0615426263064478,6.716841282963084e-06,2.279064035695976e-05,5.7680387864238125e-06,7.426631186825681e-06,2.4251099899858475e-05,7.127505968001655e-06,1.105673168973479,1.064081549268655,1.2356896740669652
2461422,psi_grid56,56,93.9174494573779,93.88507611992486,-0.03237333745303772,8.178031411188673e-06,2.6728984295610566e-05,7.91258874948585e-06,8.81390856802637e-06,2.719102375333864e-05,8.726747179380583e-06,1.0777543060017756,1.0172860836243578,1.1028940661104922
2464076,psi_grid56,56,84.03948680799998,84.0359762704407,-0.0035105375592792143,2.0565687784466157e-05,8.85150622637311e-05,1.0250235215707936e-05,2.104739510118223e-05,8.838035848102437e-05,1.0752783290920152e-05,1.0234228644217735,0.9984781823651054,1.0490279554211681
2464177,psi_grid56,56,93.61756997627359,93.55493361166708,-0.06263636460650446,4.984981625693162e-06,2.171822662367466e-05,3.64385408243914e-06,6.7434163843013e-06,2.2591380533829993e-05,6.424281925063968e-06,1.3527464874785025,1.040203738789774,1.763045879368378
2464204,psi_grid56,56,93.7914173834685,93.77215185876419,-0.0192655247043092,5.121041753371662e-06,2.2608593643264836e-05,3.9284659469642865e-06,6.099457528094397e-06,2.3153495880720594e-05,5.066024309195804e-06,1.1910579569242044,1.02410155386282,1.2895680852498068
2496228,psi_grid56,56,85.54996307578281,85.48634067488011,-0.06362240090270177,5.279360220975833e-06,1.6452938152410365e-05,5.2136378103318236e-06,6.7513260747499126e-06,1.8239302260156865e-05,7.832454779533228e-06,1.2788151958121174,1.1085741702301843,1.5023012845295307
2527841,psi_grid56,56,80.29939447011373,80.2895469661693,-0.009847503944428126,1.2129357291054034e-05,3.8577312730422586e-05,1.0911592762876215e-05,1.2368979487759529e-05,3.899731387815603e-05,1.1366332025514185e-05,1.0197555559586184,1.010887257769052,1.0416748748345062
2532462,psi_grid56,56,89.26833416791635,89.21592222604411,-0.05241194187223641,4.506073897771657e-06,2.0623020518429396e-05,3.17459199152233e-06,6.312614515624143e-06,2.1380284700414894e-05,6.328178389302194e-06,1.4009123371780157,1.036719363262466,1.9933832146623691
2535274,psi_grid56,56,79.26981155802405,79.20157155054702,-0.06824000747702996,7.558342217802598e-06,3.292123122507443e-05,5.397141073710529e-06,8.687767339693481e-06,3.47937812715036e-05,7.199402711669804e-06,1.1494276243844428,1.056879708830663,1.333928947445545
2549199,psi_grid56,56,20.919736050497743,20.1755826311498,-0.744153419347942,8.611168122307074e-05,0.0003554771251822522,3.599529312671426e-05,8.70938869892489e-05,0.0003539811791150465,3.782000034915219e-05,1.0114061849940401,0.9957917234015023,1.0506929396578162
