point_id,case_id,source_id,kind,path,direction,alpha,normalized_delta_rms,position_delta_rms_m,coefficient_relative_l2,status,score,score_wall_s
346,335,1446077,landscape,latent,3,0.012000000104308128,0.011069794185459614,0.0019345193266813957,0.0015860888174767922,ok,88.35701911276063,2.4818901517428458
347,336,1446077,landscape,tangent_direct,3,0.012000000104308128,0.011079252697527409,0.0019400702599648453,0.0015881858352847136,ok,88.36625827223544,2.4865688253194094
348,337,1446077,landscape,random_direct,3,0.012000000104308128,0.011079256422817707,0.006033899334781269,0.004678910277697392,ok,86.7362404985277,2.492236262653023
349,338,1446077,landscape,latent,3,0.017999999225139618,0.01660306192934513,0.002898256903063539,0.002378308458464099,ok,88.12382303957497,2.50685479817912
350,339,1446077,landscape,tangent_direct,3,0.017999999225139618,0.0166188795119524,0.002910081792554504,0.0023822648512403354,ok,88.11314466619838,2.4826231352053583
351,340,1446077,landscape,random_direct,3,0.017999999225139618,0.0166188795119524,0.009050847763313519,0.007018364133409797,ok,85.70692834551281,2.490014344919473
352,341,1446077,landscape,latent,3,0.024000000208616257,0.02213946357369423,0.003860167458516379,0.003170533747199971,ok,87.91398972741376,2.4942626459524035
353,342,1446077,landscape,tangent_direct,3,0.024000000208616257,0.022158509120345116,0.003880112397320747,0.003176358687002996,ok,87.8633360024599,2.5081818639300764
354,343,1446077,landscape,random_direct,3,0.024000000208616257,0.022158509120345116,0.01206779247230282,0.009357822644689158,ok,84.79021687866563,2.4854616303928196
355,344,1446077,landscape,latent,3,0.029999999329447746,0.027682136744260788,0.004820738248650094,0.003963294697276478,ok,87.98239400981197,4.849128078203648
356,345,1446077,landscape,tangent_direct,3,0.029999999329447746,0.027698136866092682,0.004850163300968012,0.003970462549496695,ok,87.96970268354983,2.5061578350141644
357,346,1446077,landscape,random_direct,3,0.029999999329447746,0.027698135003447533,0.01508476160372244,0.011697287127682485,ok,83.8061355489404,2.513537764083594
358,347,1446077,landscape,latent,3,0.04500000178813934,0.04158816114068031,0.007219517701152888,0.005950937713754773,ok,87.53681776373338,2.4819747139699757
359,348,1446077,landscape,tangent_direct,3,0.04500000178813934,0.04154720902442932,0.007275223716071384,0.005955678670449666,ok,87.49475633799636,2.485647298861295
360,349,1446077,landscape,random_direct,3,0.04500000178813934,0.04154720529913902,0.022627139105118578,0.01754592933785446,ok,80.90452101601045,2.494361733086407
361,350,1446077,landscape,latent,3,0.05999999865889549,0.055607087910175323,0.009621551869110526,0.007954121213134414,ok,87.1082565197943,2.537557196803391
362,351,1446077,landscape,tangent_direct,3,0.05999999865889549,0.055396273732185364,0.009700281623455424,0.007940897015087994,ok,87.06202274433323,2.482795554678887
363,352,1446077,landscape,random_direct,3,0.05999999865889549,0.055396273732185364,0.03016952895672213,0.02339457662731326,ok,75.42326283491496,4.845155264250934
364,353,1446077,landscape,latent,3,0.09000000357627869,0.08421272784471512,0.01448056942867622,0.012052659276484896,ok,86.10790980920628,2.4958529151044786
365,354,1446077,landscape,tangent_direct,3,0.09000000357627869,0.08309441059827805,0.014550419110097648,0.011911345329458818,ok,86.0075303767625,2.5085256877355278
366,355,1446077,landscape,random_direct,3,0.09000000357627869,0.08309441059827805,0.04525426655254072,0.03509184931116254,no_axis,0.11007581800817284,4.450047773309052
367,356,1446077,landscape,latent,3,0.11999999731779099,0.11400222033262253,0.01951654524546852,0.01637557478230997,ok,85.28573737158641,2.487445690203458
368,357,1446077,landscape,tangent_direct,3,0.11999999731779099,0.11079254746437073,0.019400549861060983,0.015881789531220984,ok,85.14553919493967,2.495411575306207
369,358,1446077,landscape,random_direct,3,0.11999999731779099,0.11079254746437073,0.06033902533270007,0.046789139271355,no_axis,0.10918374036380635,4.5018249079585075
