case_id,helicity,nfp,status,score,wall_s,metadata_qs_error,metadata_mean_iota,surface_level,inverse_aspect_ratio,iota,qs_global_error,qs_edge_error,flux_attempt_count
636384,0,3,ok,70.50321743692913,2.2175661604851484,5.5470622518696125e-06,0.2,0.25,0.029229890514102304,0.18783332407474518,0.06695317851875116,0.06427226829996484,1
636416,0,3,ok,65.38868022791999,2.2208195589482784,0.0007917968572728088,0.2,0.16,0.02689295616598756,0.2633666694164276,0.36103813685155856,0.35970691617869693,1
636637,0,3,ok,70.50081741613566,2.182314297184348,1.0795906296661925e-05,0.2,0.16,0.026904747246963706,0.20349708199501038,0.068012281866944,0.06947490338439116,2
639135,0,3,ok,70.8302964221186,2.1593689434230328,2.668299350678231e-08,0.4,0.16,0.02581828938795228,0.38696858286857605,0.02639932576707259,0.03393958329820705,1
639180,0,3,ok,64.82710932968808,2.1903110276907682,5.521769708235065e-05,0.4,0.04,0.016697798851391336,0.3695337176322937,0.11126718895874824,0.11249967894402244,2
639634,0,3,ok,64.58402627007129,2.160912660881877,0.0004957277696628236,0.5,0.08,0.018678649644427826,0.43510985374450684,0.36187996020146035,0.36052728245922677,1
639995,0,3,ok,66.34085645041304,2.1607480384409428,0.003424627882912476,0.5,0.16,0.026836822558674697,0.41806238889694214,0.39764599727091227,0.4003953841276365,1
640192,0,3,no_surface,33.74536284581371,1.7477565556764603,3.384123067831604e-06,0.5,nan,nan,nan,nan,nan,0
640287,0,3,ok,64.41188253464499,2.16359138302505,0.00043735211990496476,0.5,0.08,0.020681622007123795,0.4439634680747986,0.2856835000934375,0.28663865369413905,3
643379,0,3,ok,62.27637267870476,2.2329939622431993,1.2096241646567023e-05,0.8,0.04,0.01624836919500287,0.671504020690918,0.09587573711828296,0.09848079664500686,1
644266,0,3,ok,61.13219681711753,2.074065361171961,2.489358304746239e-07,0.9,0.008,0.007649484781829226,0.7198593616485596,0.02676497856797537,0.02865765460802607,1
644688,0,3,ok,73.60009945988786,2.8642160650342703,6.374179542546325e-06,0.1,0.16,0.027643295456586135,0.10296528786420822,0.01899177387010998,0.022931987791173978,1
645800,0,3,ok,73.54224211710546,2.8779110945761204,7.332177441451533e-07,0.2,0.36,0.031819668305764194,0.2325979322195053,0.02846913357202655,0.036385560486519884,1
646387,0,3,ok,72.98129222663532,2.9191402476280928,1.0709387944896271e-08,0.2,0.25,0.028132379471546693,0.21230606734752655,0.016858895856213942,0.02230016199817237,1
647319,0,3,ok,72.05060575677473,2.9426926597952843,1.1212020030623636e-07,0.3,0.16,0.02727948817182509,0.30061477422714233,0.01878418649937548,0.024717580033158246,1
647510,0,3,ok,69.85957404887255,2.8268195912241936,4.007225444009041e-06,0.3,0.08,0.02276178170654367,0.31008973717689514,0.029832070693779356,0.03226885334203603,2
647515,0,3,drift_rejected,39.66829486220015,2.217232273891568,2.7809194356632664e-08,0.3,nan,nan,nan,nan,nan,0
648210,0,3,ok,68.73062977756997,2.8479782193899155,3.6109894772576586e-06,0.4,0.08,0.021105212341382712,0.43886563181877136,0.039312339265552554,0.043987931646373525,3
650499,0,3,ok,65.8357753151003,2.938200555741787,3.641199883412636e-05,0.6,0.08,0.020539287157941656,0.5488094091415405,0.06698138957880263,0.07237128622572046,1
650785,0,3,ok,67.30720231419154,2.9472327809780836,6.650408168134375e-07,0.6,0.08,0.02076625559052964,0.5753933191299438,0.028747281528576016,0.037924908880596846,2
650867,0,3,ok,68.76691362302839,2.949712822213769,2.9297216294929783e-06,0.6,0.08,0.020348859682209366,0.5231868028640747,0.026290077400122857,0.03390819475751155,2
651728,0,3,ok,65.8657788226794,2.8421948608011007,1.2200113594133862e-08,0.7,0.08,0.020967030788293785,0.6064306497573853,0.03212538657928949,0.04056703995016895,1
652085,0,3,ok,64.99441390187518,2.8219765573740005,7.727576183631493e-08,0.8,0.02,0.012220866041736465,0.6604456901550293,0.01872166433434368,0.0232922917603945,1
652114,0,3,ok,63.70279797758593,2.8761211913079023,3.4316448054259577e-06,0.8,0.04,0.015427981444685521,0.6718109846115112,0.03890897701674228,0.04458107130281153,1
652984,0,3,ok,61.60986078275429,2.718361385166645,3.025403941216363e-05,0.8,0.02,0.011705702569694056,0.7359625697135925,0.039052751633646465,0.04263151397655464,1
653424,0,3,ok,63.97459787698523,2.9211208019405603,8.59832839772497e-06,0.9,0.04,0.01614917139686798,0.7649490237236023,0.043873795358414854,0.050905209478812406,1
654081,0,3,ok,63.99862481588248,2.7224593944847584,4.693198161405215e-08,0.9,0.02,0.011844740695275928,0.7414780855178833,0.01942571978148492,0.02569644753655157,1
654242,0,3,ok,78.0583809995993,3.630762718617916,4.547132950546006e-08,0.1,0.25,0.03326575627588552,0.10782766342163086,0.008931160460213767,0.011340350163011124,2
654494,0,3,ok,72.55418466147395,3.624207591637969,1.9116203733606612e-08,0.1,0.08,0.0219437787082422,0.09838568419218063,0.00681386032838347,0.007532281504317033,1
655231,0,3,ok,68.36016257063179,3.539281375706196,9.773193386071492e-06,0.3,0.08,0.021355462071914747,0.3113566040992737,0.055541179913088386,0.05781121248284036,1
656624,0,3,ok,68.6529035022659,3.5469477884471416,0.00019646050009111565,0.5,0.16,0.026742596269042254,0.4481225609779358,0.08633359832147118,0.09189148532870708,1
656910,0,3,ok,66.28682385606258,3.552110366523266,8.300822821977244e-07,0.6,0.08,0.020681893741519856,0.5759746432304382,0.04721629447864101,0.05964136920721828,2
656929,0,3,no_axis,10.324069819463693,4.762619582936168,5.18690002122455e-08,0.6,nan,nan,nan,nan,nan,0
660242,0,4,ok,70.89398236047033,2.381853636354208,0.000274970354032042,0.1,0.36,0.03479719110829018,0.09922672808170319,0.14646942309540775,0.15114001448836806,1
660501,0,4,ok,72.24740723339158,2.398120626807213,9.055599171237893e-05,0.1,0.36,0.03730624264456325,0.10990748554468155,0.11238321975062951,0.11509696532330432,1
660502,0,4,ok,71.60537151515284,2.3814900871366262,0.0002170809468156255,0.1,0.36,0.03729994252407848,0.12435396760702133,0.14409945911332472,0.1507200713753554,1
661406,0,4,ok,69.59650818793074,2.3534541726112366,0.0014156661832153863,0.2,0.36,0.037203645066398346,0.258549302816391,0.2479695130857736,0.2656966135259091,1
661713,0,4,drift_rejected,43.54174828857877,1.8341182302683592,0.0002447202259859088,0.2,nan,nan,nan,nan,nan,0
661809,0,4,ok,67.0117807085793,2.344161355867982,8.85499118581271e-06,0.2,0.08,0.022410232843528183,0.2125747948884964,0.07428142521212433,0.07498055005380734,1
661821,0,4,ok,66.64237920946458,2.383700169622898,0.0013605843537884642,0.2,0.16,0.03376997993231132,0.3116288185119629,0.3741178500257947,0.37930829586802095,1
663386,0,4,ok,67.66889700099989,2.381554814055562,0.002126114914259125,0.4,0.25,0.030561171129955857,0.3914792239665985,0.29603579194203133,0.31819899415985925,1
663929,0,4,ok,70.76295783503967,2.3177705965936184,1.5876813081675144e-05,0.4,0.25,0.029539645202196194,0.36538663506507874,0.06816181592303251,0.07302720508684002,1
664904,0,4,ok,64.60170260828782,2.3834404163062572,0.0001346512520288907,0.5,0.08,0.023044414010897046,0.46849051117897034,0.20685456457170323,0.21036338592746656,1
668041,0,4,ok,63.86894588266014,2.320523362606764,0.002893003908338879,0.8,0.08,0.01958106842125138,0.6811707615852356,0.9849648826469105,0.9883604945986957,1
668109,0,4,ok,61.38438375711215,2.34915935061872,4.886958846358768e-05,0.8,0.04,0.015598822336246036,0.7204428911209106,0.15244224360758798,0.15586282483407052,1
668339,0,4,ok,67.43707338904504,2.3826031275093555,2.8402975345033488e-05,0.8,0.08,0.01933691594741623,0.6839360594749451,0.04900097617762086,0.05730552392245017,1
669026,0,4,ok,60.270644931403204,2.2888730634003878,8.558283460549517e-05,0.9,0.02,0.012057510646731507,0.7326797246932983,0.11516935670685759,0.11790888110826268,1
669172,0,4,ok,60.44653132273085,2.256091305986047,4.782916186805533e-06,0.9,0.008,0.008012456307336767,0.7196854948997498,0.08970774280223194,0.09015640798687255,1
673767,0,4,ok,67.98927239594367,3.2771744411438704,0.0008677009428243724,0.6,0.16,0.026476043988702787,0.5374144315719604,0.14834000823384175,0.15931771302470507,1
754763,0,2,ok,64.17610092874162,2.06575121358037,7.126708705446582e-05,0.2,0.08,0.018243511072908194,0.1869015395641327,0.21679160853677926,0.21639234764722237,1
756871,0,2,no_surface,37.06242338166726,1.643116069957614,0.00022076538141838485,0.4,nan,nan,nan,nan,nan,0
757736,0,2,drift_rejected,45.70815368140045,1.6196119915693998,0.0001440924278852608,0.5,nan,nan,nan,nan,nan,0
762670,0,2,ok,76.01931743046961,2.3196348436176777,5.1178035250486954e-05,0.1,0.49,0.04338523355067636,0.12644605338573456,0.04669173449324842,0.05040128730446921,1
764098,0,2,ok,70.48347212524914,2.405324501916766,7.24170086326133e-06,0.2,0.08,0.022109231927980092,0.19370250403881073,0.03927591601044991,0.039953623697545515,3
764213,0,2,ok,75.20792658654061,2.3826901987195015,9.352436306444943e-08,0.2,0.36,0.033449558834703026,0.19668078422546387,0.017395486068796477,0.0231560900922079,1
765039,0,2,ok,71.00045771635402,2.353436406701803,3.1344025077198195e-07,0.3,0.08,0.02027551557771794,0.27559590339660645,0.014701784279570312,0.01717945036109022,3
765239,0,2,ok,69.35424269450156,2.351880680769682,2.642338105645392e-05,0.3,0.16,0.027304377562041918,0.28845304250717163,0.09021275699807182,0.09174754373233063,3
765748,0,2,no_surface,31.94283978977092,1.7887398302555084,7.392226814875888e-05,0.4,nan,nan,nan,nan,nan,0
765857,0,2,ok,64.80373368407145,2.384918987751007,3.7110417631811665e-06,0.4,0.04,0.015225916058423569,0.3641642928123474,0.05056347162408134,0.05155151415454156,1
767156,0,2,ok,64.93235146638348,2.3840175066143274,1.9166585276108813e-05,0.5,0.08,0.018220559833910903,0.44340136647224426,0.06758425703251039,0.06982015115389227,1
769078,0,2,ok,63.19294068399245,2.1072927806526423,4.677879019480164e-06,0.7,0.04,0.01496978446426879,0.5449563264846802,0.03616842187240768,0.03923839858660337,2
772299,0,2,ok,72.91153456822911,2.9203920383006334,3.704112768654971e-08,0.1,0.08,0.021871267452921173,0.11766496300697327,0.0051664701558240276,0.006123048935827074,1
772473,0,2,ok,75.79909769910657,2.922150755301118,1.4982098333208057e-08,0.1,0.25,0.02984280732526377,0.1131880059838295,0.007771916597785469,0.010343463761032663,1
773074,0,2,ok,73.71321227516191,2.846215946599841,5.3639438758404954e-08,0.2,0.16,0.025148512992122257,0.1923218071460724,0.011271014756172794,0.014441162014920057,1
773362,0,2,no_surface,30.309106667372394,2.2339415587484837,2.9930559209503124e-08,0.2,nan,nan,nan,nan,nan,0
773895,0,2,no_surface,32.845422689792535,2.2322471886873245,3.2314912465641346e-06,0.2,nan,nan,nan,nan,nan,0
775630,0,2,ok,68.74463127291104,2.877303471788764,2.4923482568869497e-08,0.4,0.08,0.019968279634655323,0.35920044779777527,0.01963797825097388,0.0261131440608639,1
776392,0,2,ok,68.0696362551969,2.947963347658515,6.702455927038922e-09,0.5,0.08,0.01910717430562697,0.4342880845069885,0.016874684964118935,0.022670740709508617,1
776786,0,2,no_surface,30.91447897114606,2.2333137653768063,7.548761155359228e-07,0.5,nan,nan,nan,nan,nan,0
777854,0,2,ok,67.55770646686764,2.876916538923979,9.821154029931414e-10,0.6,0.08,0.019598900962298663,0.4976544678211212,0.019740127151725996,0.02659392044015418,1
781347,0,2,drift_rejected,45.021150792290555,2.217528149485588,7.418896283422931e-09,0.9,nan,nan,nan,nan,nan,0
781973,0,2,ok,74.085494652239,3.3753051068633795,3.364970856328825e-09,0.1,0.08,0.023733548422282827,0.12044689059257507,0.0038291305248248386,0.005085459485560519,2
782456,0,2,ok,71.7791786345602,3.2799694407731295,1.4335541126735862e-08,0.2,0.08,0.02008893965253186,0.19883033633232117,0.008229200109667947,0.010863925115992986,1
782588,0,2,ok,71.76929343006961,3.2829331755638123,1.1528291449117965e-09,0.2,0.08,0.02031066616434372,0.196463480591774,0.006755959184438723,0.009074356995628256,1
782635,0,2,ok,74.10939577149632,3.282920278608799,1.9902641554582627e-08,0.2,0.25,0.02844373196350433,0.18985018134117126,0.01813604575672468,0.023895890796823145,2
782817,0,2,ok,74.6839042783258,3.2834885083138943,1.1550726715640207e-07,0.2,0.36,0.03051836178198142,0.18827316164970398,0.016660731566284375,0.022049430380680378,2
783834,0,2,ok,70.42849325821803,3.286285076290369,7.056683408207491e-09,0.4,0.08,0.019078666658884906,0.3604905605316162,0.01363517094459154,0.01826817844898883,3
783954,0,2,ok,69.99683819196967,3.333829713985324,5.285634752885931e-09,0.4,0.08,0.019665481407732784,0.36130666732788086,0.013463627760915158,0.018111841043339,3
793128,0,3,ok,66.32078383134463,2.233396615833044,2.216621248926967e-05,0.1,0.16,0.023710338659555363,0.09190167486667633,0.21502061406447262,0.21241827120713558,1
793439,0,3,ok,64.10126684559289,2.2214483078569174,0.00019017861555762765,0.1,0.04,0.017975341945209552,0.09308616816997528,0.2459759612045294,0.24619149812057128,1
794145,0,3,ok,62.729055952271565,2.2218628525733948,0.0008935164800206193,0.2,0.08,0.018175361067455674,0.18818330764770508,0.5621038932860564,0.5608740284427031,2
794400,0,3,ok,67.43844397288359,2.1923038493841887,0.0019140612577381831,0.2,0.16,0.02809448929679848,0.20172938704490662,0.24469800599000496,0.2516197485814789,1
794499,0,3,ok,66.97123622237449,2.2310295067727566,0.0010920745528556215,0.2,0.16,0.032428723676286866,0.27144232392311096,0.32562118569612686,0.325970007525204,1
794569,0,3,ok,65.70599362661761,2.190500305965543,0.0008153501131057373,0.2,0.08,0.02333400443676611,0.2696022689342499,0.3207908645241745,0.32163152244558396,3
795655,0,3,ok,69.03116656631778,2.155084630474448,8.33750007060064e-06,0.3,0.16,0.024348437711323438,0.2770799696445465,0.07463078297247662,0.07325821411159208,1
796019,0,3,ok,72.87324202787407,2.216954216361046,3.0781739396136115e-06,0.3,0.25,0.0297696126564353,0.2783876061439514,0.030193224538531398,0.035364104399770994,1
796455,0,3,ok,66.31665847679558,2.164765091612935,0.0003352911385113443,0.4,0.16,0.02621808326501529,0.3703959584236145,0.31508705201065756,0.3124968258204206,1
796578,0,3,ok,64.97160667918011,2.1901769936084747,0.0045805653094470496,0.4,0.08,0.020573699494954748,0.37313881516456604,0.6438482681599478,0.6469544681078228,3
797695,0,3,ok,64.02691162116658,2.1600192077457905,0.0002992054644662809,0.5,0.08,0.021623014403561295,0.47947004437446594,0.2646025022418368,0.26759998717417316,1
798535,0,3,ok,62.66868942720936,2.2305863108485937,0.0017164112618551627,0.6,0.08,0.020951800186200336,0.5621946454048157,0.5042275809740531,0.5098091675828734,1
798770,0,3,ok,66.50133465146024,2.185146726667881,1.6567665679371894e-05,0.6,0.08,0.020071742766460524,0.5183060169219971,0.11514661399191739,0.11495524021446556,2
798935,0,3,ok,64.45186146120339,2.1876973006874323,0.0010511400202012945,0.6,0.08,0.020303747566163984,0.5194782018661499,0.35974744552455146,0.36133208052075055,2
799925,0,3,ok,65.09638268312465,2.2414335031062365,3.651970720405383e-07,0.7,0.04,0.015254763192650948,0.5945505499839783,0.029853198696070882,0.03424422164767652,2
800019,0,3,ok,63.9125003617516,2.15964550152421,0.00011620713768425683,0.7,0.08,0.021247390390742894,0.623075544834137,0.18118499620966944,0.18513699884259066,2
802193,0,3,ok,63.54888110611482,2.216128835454583,2.7121847650978603e-07,0.9,0.04,0.016528008125200482,0.7225801944732666,0.030879506320174055,0.03875186957461005,1
802196,0,3,ok,60.62251931996131,2.2318492364138365,0.00012631435098387286,0.9,0.04,0.01642793906681685,0.7601368427276611,0.20035657521827827,0.20341823734543132,1
802548,0,3,ok,72.82984569085166,2.9410325456410646,0.0001800381656715863,0.1,0.36,0.039136774539244475,0.14049477875232697,0.11856214379284384,0.12474740348121865,2
803326,0,3,ok,69.48809964257804,2.9202972128987312,3.457536244523226e-05,0.1,0.16,0.03248496266691706,0.1540229320526123,0.08600897630589106,0.08786576538282286,1
804944,0,3,ok,73.77003758760779,2.9205569364130497,2.5809802040239987e-06,0.3,0.25,0.030576238944806242,0.27819719910621643,0.026799098511987463,0.03200312385714086,1
806598,0,3,ok,70.00337239149944,2.9467716459184885,4.115498929765597e-07,0.4,0.08,0.020698641737188113,0.40885308384895325,0.01990882266821536,0.025336296804542704,3
806632,0,3,ok,69.7521648464341,2.9193858355283737,3.038848589972833e-07,0.4,0.08,0.02135388535529549,0.37660548090934753,0.015307099352526218,0.02029543130074878,1
807515,0,3,ok,68.24403337529066,2.8502510506659746,4.792779455741801e-07,0.5,0.08,0.021442347317466037,0.4899316728115082,0.02562551117655368,0.031865137855573336,2
808920,0,3,ok,65.41555377791427,2.8391045946627855,3.7512406586172263e-07,0.7,0.04,0.016388551171492825,0.5994936227798462,0.035733363239698765,0.03895568809256286,1
809935,0,3,ok,68.59499955146123,2.876583158969879,3.5432161271652926e-09,0.7,0.16,0.025873200478703583,0.6126899123191833,0.04232719116128027,0.05673015985137606,1
810409,0,3,ok,58.42780525819495,2.7552588041871786,0.000536715015713277,0.8,0.02,0.012788271345770826,0.6980167627334595,1.0590745245084385,1.061636368384591,1
810853,0,3,ok,63.36956669017258,2.760329145938158,1.7404775879303758e-07,0.8,0.02,0.010880692742747009,0.6777511239051819,0.01929633428641871,0.02445432348917454,1
811279,0,3,no_surface,29.32229474367703,2.189026763662696,2.8930850904326514e-05,0.9,nan,nan,nan,nan,nan,0
811552,0,3,ok,62.28237989470231,2.656691459938884,1.694488852671787e-08,0.9,0.008,0.008256923453336347,0.7121738195419312,0.012362559016094399,0.015939710917195534,1
812137,0,3,ok,72.97836474035302,3.5518396236002445,2.3956372125649386e-05,0.1,0.16,0.03123326578417375,0.1120489090681076,0.05452069935453803,0.056587365919144185,3
812387,0,3,ok,72.3995569685441,3.557166876271367,1.9586207506867e-07,0.1,0.08,0.02200010674884236,0.10160206258296967,0.01482570908069139,0.01539678604129489,3
813780,0,3,ok,66.95444207157111,3.608916386961937,5.0514195692200886e-06,0.4,0.04,0.01678789213910626,0.38510268926620483,0.04220297946609446,0.04395087681645331,2
814670,0,3,ok,63.60535584019842,3.62864725664258,2.443298220863695e-05,0.6,0.08,0.02254085743399773,0.5725658535957336,0.22948051926198662,0.24460908410704824,1
814942,0,3,ok,66.87523398243285,3.506998226046562,4.219935761129738e-07,0.6,0.08,0.021047117515760994,0.5790957808494568,0.037052594485869034,0.0445266616354956,2
816660,0,3,no_surface,28.65097197545088,3.1073442306369543,8.074430259804692e-06,0.1,nan,nan,nan,nan,nan,0
816672,0,3,ok,75.0878849217916,4.289817146956921,2.7087559159406836e-05,0.1,0.36,0.03576255275403456,0.11647311598062515,0.03836917768883336,0.042430265355652086,1
817840,0,3,ok,60.014019533021425,3.934358088299632,1.7359938491823268e-06,0.8,0.02,0.011802595736723489,0.6816383004188538,0.33268928653360913,0.3842337625866867,1
819237,0,4,ok,69.16142910872408,2.383007448166609,0.0077579970862026604,0.2,0.36,0.04091243298973791,0.25878477096557617,0.7934827757438677,0.8173382676046018,1
819277,0,4,ok,69.21538628307766,2.351097747683525,0.002645617049785018,0.2,0.36,0.036716418657788144,0.21388113498687744,0.42833627416220965,0.45367196268876453,1
819947,0,4,ok,66.53234007851334,2.347352748736739,1.9741962363438888e-05,0.2,0.08,0.022224758455163057,0.2752589285373688,0.12509297481448484,0.12545247715641997,2
819988,0,4,ok,64.95915794104225,2.401366425678134,3.892696642869294e-06,0.2,0.04,0.018966500696334192,0.18179841339588165,0.05863510170983563,0.05962848370282674,1
820810,0,4,ok,63.34645335907248,2.397196352481842,0.0007264513446778871,0.3,0.04,0.019194870474265463,0.31040045619010925,0.32979328219394966,0.33247027968870363,1
821198,0,4,ok,68.3751340391517,2.409060785546899,5.964338314767734e-07,0.3,0.25,0.028743491885000756,0.35743317008018494,0.04795796563767312,0.056004595799465234,2
821205,0,4,ok,70.70093897330295,2.384423015639186,1.188264679075236e-07,0.3,0.25,0.032374764849262744,0.3243272602558136,0.035477268318825445,0.04432886609946554,1
822427,0,4,ok,66.23148456997329,2.3227032497525215,0.0052415588543856875,0.5,0.16,0.02699747373039641,0.49109500646591187,0.5608547625687572,0.5780589975665835,2
822430,0,4,ok,67.1747463537203,2.3837969936430454,5.956034562032819e-05,0.5,0.16,0.02295536441673273,0.4492329955101013,0.13603052931373832,0.1486591995453505,2
822507,0,4,ok,65.01907796284138,2.385134732350707,5.318778634751705e-05,0.5,0.08,0.02229099837925846,0.4576760530471802,0.17950463114380147,0.18767641525652534,2
823628,0,4,ok,63.97248438289884,2.319680420681834,0.0001303036038643723,0.6,0.08,0.019112162944404123,0.567011296749115,0.2870937792880589,0.2840117782471002,2
824463,0,4,ok,63.70052098843229,2.4000982120633125,0.0004832463075403237,0.6,0.08,0.023734750268938017,0.5330365896224976,0.3945035407577733,0.396731043570925,1
824586,0,4,ok,65.44902695621778,2.31917698122561,6.483762411196503e-05,0.7,0.16,0.023880779990852554,0.6179925799369812,0.21269439857641909,0.22441076764293208,1
825253,0,4,ok,64.49193783974276,2.320204747840762,0.00018499268638752937,0.7,0.08,0.021651430058101398,0.6457050442695618,0.14582866867070696,0.1523480795820362,1
825839,0,4,ok,65.47589413387519,2.399486906826496,3.2624102066698895e-05,0.8,0.08,0.020415650570690513,0.6853232979774475,0.15449386529445613,0.15417572292781928,1
827296,0,4,ok,61.08970749367166,2.318823179230094,3.742045388346648e-05,0.9,0.04,0.016452109656525594,0.759725034236908,0.19392610868572202,0.19580306738743622,1
827897,0,4,ok,76.24417098197112,3.2801814693957567,9.057960406161042e-08,0.1,0.25,0.03365284132957472,0.11474432051181793,0.015937541486279235,0.017663261514023015,1
827908,0,4,ok,70.58993477304445,3.317291460931301,9.892949090575935e-05,0.1,0.36,0.041702975025722074,0.20803266763687134,0.1973234096693581,0.2059870691957886,1
828548,0,4,ok,67.14421992885454,3.370949376374483,1.4880397300348466e-07,0.2,0.25,0.03452399250081926,0.21946974098682404,0.2303347923242746,0.27897550965996154,1
828583,0,4,ok,70.24991969372208,3.3298271484673023,6.53039760587248e-08,0.2,0.25,0.026003620714407757,0.2836528718471527,0.027346029929037667,0.035434618126369395,2
842009,0,2,no_surface,40.43237918891667,1.836746197193861,7.117703638422117e-07,0.9,nan,nan,nan,nan,nan,0
845257,0,2,drift_rejected,41.15500274150784,1.8150800447911024,1.817975391071972e-06,0.9,nan,nan,nan,nan,nan,0
874161,0,2,ok,67.33577200685728,2.0534083787351847,3.109898649889437e-05,0.1,0.16,0.023764020874580672,0.09423642605543137,0.15399837869034202,0.15371541019904408,2
875319,0,2,ok,66.55787896979595,2.004014352336526,0.0003787242954185113,0.2,0.16,0.025433626171160136,0.19132456183433533,0.23291721078083572,0.23238663521877348,2
880636,0,2,ok,60.615663440763626,1.9880853593349457,4.771474448019625e-05,0.7,0.02,0.01256723640913286,0.5599696040153503,0.14139527549619654,0.1430923042091136,1
883700,0,2,ok,72.00997950544966,2.3261314053088427,3.2953125740899906e-06,0.1,0.08,0.022208644906721704,0.11236957460641861,0.02105447467645157,0.021481286472648766,3
883790,0,2,ok,69.94875540230447,2.358867200091481,1.1878258555178922e-06,0.1,0.04,0.017504815308046946,0.11254602670669556,0.01945994088338511,0.019622268524310458,3
883813,0,2,ok,76.90684971222362,2.3503235206007957,2.869563506852714e-09,0.1,0.36,0.03369137640330721,0.09613534063100815,0.0081923516874473,0.010636405097650448,1
884639,0,2,ok,74.99492506210295,2.323735101148486,2.965402428390477e-07,0.2,0.25,0.029801155414984175,0.18882867693901062,0.014815818570137812,0.018307406674768864,2
884892,0,2,ok,74.17278310276758,2.404184753075242,1.2228535262144513e-06,0.2,0.25,0.028399368804458796,0.18965010344982147,0.017030350159890788,0.0205066032520926,3
886123,0,2,ok,69.48301646916734,2.3841664381325245,1.622482075430898e-05,0.4,0.25,0.028221103593297266,0.36725667119026184,0.08389286321481973,0.08220526093474362,1
886871,0,2,ok,66.98980462130456,2.3840127885341644,6.208284234198417e-06,0.4,0.08,0.020157468781436063,0.36257579922676086,0.04167849098792532,0.04359977291954896,1
886961,0,2,no_surface,35.450775950034625,1.8156762216240168,1.486574898253415e-06,0.4,nan,nan,nan,nan,nan,0
888505,0,2,ok,63.57323539230369,2.1986361518502235,5.6472857267111335e-06,0.6,0.08,0.019259588909032642,0.4937865436077118,0.04694835553498577,0.05052368576218532,1
889761,0,2,ok,59.254521570656024,2.1158231385052204,7.826054463130493e-05,0.7,0.04,0.014377143265395053,0.5547513365745544,0.14425304202746023,0.14515805906616594,2
892754,0,2,ok,77.09956152220958,2.8800067845731974,3.3443990499025485e-08,0.1,0.36,0.03324645594684814,0.11410927772521973,0.010107687538261995,0.013424410420762718,2
894807,0,2,ok,71.94831862085128,2.928250188007951,2.361171992903555e-06,0.3,0.16,0.025084505046587675,0.2930999994277954,0.029585204061457846,0.03328537149007428,3
894838,0,2,no_surface,32.93839260239196,2.1605477519333363,2.5835808427027542e-09,0.3,nan,nan,nan,nan,nan,0
897169,0,2,ok,68.18265615789839,2.945205954834819,2.5618532517590895e-07,0.5,0.08,0.017732376489411145,0.43482497334480286,0.024244674059118006,0.028782269512010027,2
902268,0,2,ok,73.53829661358189,3.392520137131214,8.167026803226805e-09,0.1,0.08,0.023134150138471702,0.12001417577266693,0.0037323167442501882,0.004808157955319391,1
902293,0,2,ok,77.64352626684114,3.368007028475404,3.4093772240690403e-10,0.1,0.25,0.03085340510359401,0.09674578160047531,0.006372013621029307,0.00830837015919263,3
902919,0,2,ok,73.25019974991493,3.289907496422529,8.530051584096636e-09,0.2,0.08,0.020336330195076368,0.19940035045146942,0.007078549658728836,0.009313583944025447,4
904092,0,2,ok,70.57531751589205,3.284148719161749,1.5667232450646715e-09,0.3,0.16,0.023576234533344363,0.2772597372531891,0.023174127256246232,0.030969497754625635,1
905065,0,2,ok,70.14644209176859,3.3743447437882423,1.7630909500128974e-08,0.5,0.16,0.024309988561996256,0.4371090829372406,0.02507395831948198,0.033645934475391215,1
912745,0,2,ok,66.9957015952751,4.2856359500437975,5.534422040292956e-09,0.5,0.08,0.019587814837484667,0.43348342180252075,0.028658237302805544,0.03855521131828352,1
913819,0,3,ok,68.12569592900493,2.1622003708034754,0.0009815880575066028,0.1,0.25,0.03251845134049539,0.12084400653839111,0.239111022536751,0.24544246481817655,1
914563,0,3,ok,70.93580582421815,2.1633149906992912,0.00021023624726898972,0.1,0.08,0.025276990623998793,0.10235181450843811,0.03467670915023992,0.039673393318549285,3
915070,0,3,ok,64.15760723491564,2.218428935855627,9.62062137073428e-05,0.2,0.04,0.016340702826374932,0.1881745159626007,0.2386931782319534,0.23856622922600365,2
915828,0,3,ok,66.08757654607415,2.1891270484775305,0.003114214093025567,0.3,0.16,0.02603751798796937,0.2950776219367981,0.42306786798102486,0.43279393915089076,2
916395,0,3,ok,66.54691798405621,2.237297408282757,0.00025903427516938614,0.3,0.08,0.02138117002030598,0.2731839120388031,0.22196969148778584,0.22277456426920048,4
918129,0,3,ok,64.83481518147451,2.232156490907073,0.00041896402193473633,0.5,0.08,0.018698645262313872,0.44524627923965454,0.2589130213824919,0.2579652032515432,2
918477,0,3,ok,69.759631506548,2.1871402133256197,2.874670235976218e-06,0.5,0.16,0.02587695328684803,0.44870656728744507,0.052833257499819375,0.05795653375852267,1
919410,0,3,no_surface,36.33274720520282,1.7573285102844238,0.00011386714524503955,0.6,nan,nan,nan,nan,nan,0
921544,0,3,ok,63.72629996107393,2.2347099911421537,9.054495624838628e-06,0.8,0.04,0.015946517930151855,0.6683629155158997,0.058460316394942397,0.06326444239018271,1
921795,0,3,ok,61.59340622609227,1.970825120806694,1.2862861021932224e-07,0.8,0.004,0.005337909676101916,0.6598783731460571,0.01578396876416617,0.01696273149856873,1
